Distance host 0(m),Distance host 1(m),Distance host 2(m),Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m)
11.3581,9.43462,10.1661,109.999,102.83,110,102.833,
11.359,10.1669,9.43582,109.998,102.833,110,102.837,
11.36,9.43672,10.1676,110,102.835,110,102.841,
10.1681,11.3612,9.43822,109.999,102.845,110,102.845,
11.3621,9.43927,10.169,110,102.846,110,102.849,
9.44016,11.363,10.1697,110,102.847,110,102.853,
9.44151,10.1705,11.3642,110.001,102.853,110,102.857,
11.3651,10.1712,9.44331,109.998,102.859,110,102.863,
9.44466,10.1723,11.3668,110.001,102.864,110,102.867,
10.1729,9.44631,11.368,110,102.872,110,102.873,
10.1739,11.3692,9.44796,109.999,102.876,110,102.877,
9.44886,11.3702,10.1748,110,102.877,110,102.881,
9.45006,11.3711,10.1756,110,102.881,110,102.884,
11.372,10.1762,9.45141,109.998,102.886,110,102.888,
10.1768,11.3734,9.45291,109.999,102.895,110,102.894,
10.178,11.3746,9.4544,109.999,102.896,110,102.899,
11.3756,10.1789,9.45575,109.998,102.9,110,102.902,
11.3765,9.45665,10.1796,109.999,102.901,110,102.906,
10.1801,9.4577,11.3777,110.001,102.908,110,102.91,
9.45875,10.181,11.3788,110.002,102.91,110,102.914,
11.3794,10.1816,9.46025,109.998,102.915,110,102.917,
10.1822,11.3804,9.46145,109.999,102.92,110,102.921,
10.1829,11.3813,9.46265,109.998,102.923,110,102.925,
10.1835,11.3824,9.46385,109.998,102.929,110,102.929,
9.4649,11.3837,10.1847,110.001,102.929,110,102.934,
10.1853,9.4664,11.3849,110.001,102.937,110,102.938,
11.3857,9.4676,10.1862,110,102.938,110,102.942,
11.3867,10.1869,9.46894,109.999,102.943,110,102.946,
11.3876,9.46999,10.1877,109.999,102.945,110,102.95,
11.3887,10.1884,9.47134,109.999,102.95,110,102.953,
9.47224,10.189,11.3899,110.001,102.955,110,102.957,
11.3906,9.47359,10.1899,109.999,102.956,110,102.961,
10.1904,11.3917,9.47494,109.999,102.964,110,102.964,
11.3926,9.47599,10.1913,109.999,102.965,110,102.968,
10.1919,11.3938,9.47734,109.999,102.972,110,102.972,
10.1926,9.47839,11.3948,110,102.975,110,102.976,
10.1935,11.3959,9.47989,109.999,102.979,110,102.98,
10.1941,11.3968,9.48094,109.999,102.983,110,102.984,
10.1949,9.48199,11.398,110.001,102.987,110,102.988,
11.3986,9.48318,10.1958,109.999,102.987,110,102.992,
11.3996,10.1965,9.48453,109.999,102.992,110,102.995,
11.4005,9.48558,10.1973,109.999,102.995,110,102.999,
9.48663,11.4017,10.198,110.001,102.999,110,103.003,
9.48783,11.4028,10.1988,110.001,103.003,110,103.007,
10.1994,11.4038,9.48933,110,103.01,110,103.01,
9.49038,11.4049,10.2003,110.001,103.012,110,103.015,
11.4056,10.2012,9.49203,109.997,103.014,110,103.02,
9.49323,10.2022,11.4074,110.002,103.02,110,103.024,
10.2028,9.49488,11.4085,110,103.027,110,103.028,
10.2036,11.4094,9.49623,109.999,103.031,110,103.032,
10.2043,9.49728,11.4106,110.001,103.035,110,103.035,
11.4113,10.2052,9.49862,109.998,103.037,110,103.039,
9.49967,10.2061,11.4126,110.001,103.04,110,103.044,
11.4134,10.2069,9.50132,109.998,103.045,110,103.048,
11.4146,9.50237,10.2078,109.999,103.048,110,103.052,
11.4155,10.2084,9.50372,109.998,103.053,110,103.055,
11.4165,10.2091,9.50492,109.999,103.057,110,103.059,
9.50582,10.21,11.4179,110.002,103.06,110,103.063,
11.4186,9.50717,10.2108,110,103.063,110,103.067,
11.4197,9.50852,10.2117,109.999,103.066,110,103.071,
9.50972,11.4209,10.2124,110.001,103.071,110,103.075,
10.213,9.51107,11.4219,110,103.077,110,103.078,
10.2138,11.4228,9.51241,109.999,103.081,110,103.082,
9.51316,10.2145,11.424,110.002,103.084,110,103.086,
9.51451,10.2154,11.4251,110.002,103.087,110,103.09,
11.426,10.2162,9.51601,110,103.092,110,103.094,
10.2168,9.51706,11.427,110.001,103.097,110,103.097,
10.2178,11.4282,9.51886,109.999,103.101,110,103.103,
9.52006,11.4296,10.2189,110.001,103.104,110,103.107,
11.4305,10.2196,9.52171,109.998,103.109,110,103.111,
9.52261,10.2205,11.4318,110.002,103.112,110,103.115,
11.4326,9.52396,10.2214,110,103.114,110,103.119,
10.222,9.52546,11.4339,110,103.122,110,103.123,
11.4347,9.52665,10.2231,109.999,103.122,110,103.127,
10.2237,11.4359,9.528,109.999,103.129,110,103.13,
10.2244,9.52935,11.4372,110,103.135,110,103.134,
11.438,9.53055,10.2255,109.999,103.135,110,103.138,
10.2261,11.4392,9.5319,109.999,103.142,110,103.142,
11.4401,9.53295,10.227,110,103.143,110,103.146,
9.53415,10.2277,11.4414,110.002,103.148,110,103.15,
9.53535,10.2286,11.4425,110.002,103.151,110,103.153,
10.2292,9.5367,11.4434,110.001,103.156,110,103.157,
9.53775,10.2301,11.4444,110.002,103.158,110,103.161,
9.5391,10.231,11.4455,110.001,103.161,110,103.165,
10.2316,11.4465,9.5406,110,103.168,110,103.169,
9.54164,11.4477,10.2328,110.002,103.168,110,103.174,
9.54329,10.2337,11.4491,110.002,103.174,110,103.178,
9.54479,10.2346,11.4501,110.001,103.178,110,103.181,
10.2352,11.451,9.54629,109.999,103.185,110,103.185,
9.54719,11.4522,10.2363,110.001,103.185,110,103.189,
11.4531,9.54884,10.2372,109.998,103.189,110,103.193,
9.54989,10.2379,11.4545,110.001,103.194,110,103.197,
11.4552,9.55124,10.2387,109.999,103.197,110,103.201,
9.55229,10.2394,11.4566,110.002,103.202,110,103.205,
9.55364,10.2403,11.4576,110.001,103.205,110,103.208,
11.4585,9.55543,10.2415,109.998,103.207,110,103.214,
10.2423,11.4602,9.55708,109.999,103.216,110,103.218,
9.55828,10.2432,11.4614,110.001,103.22,110,103.222,
9.55948,10.2439,11.4624,110.001,103.224,110,103.226,
9.56068,11.4635,10.245,110.001,103.225,110,103.229,
10.2456,11.4644,9.56218,109.999,103.231,110,103.233,
10.2463,9.56353,11.4657,110,103.238,110,103.237,
11.4666,9.56473,10.2474,110,103.238,110,103.241,
10.2481,11.4678,9.56638,109.999,103.245,110,103.245,
11.4689,9.56758,10.2493,109.999,103.244,110,103.25,
11.4702,10.2502,9.56938,109.998,103.251,110,103.254,
9.57027,10.2511,11.4716,110.002,103.254,110,103.258,
11.4725,9.57192,10.2522,109.999,103.256,110,103.262,
11.4735,9.57312,10.2528,109.999,103.262,110,103.265,
11.4744,10.2535,9.57447,109.998,103.266,110,103.269,
11.4755,9.57552,10.2543,109.999,103.269,110,103.272,
10.255,9.57672,11.4768,110.001,103.275,110,103.276,
11.4776,10.2559,9.57807,109.999,103.277,110,103.28,
10.2568,9.57942,11.4791,110.001,103.283,110,103.284,
10.2575,11.48,9.58077,110,103.286,110,103.287,
10.2584,11.481,9.58227,109.998,103.29,110,103.292,
9.58347,11.4824,10.2596,110,103.292,110,103.296,
10.2604,11.4836,9.58511,109.999,103.299,110,103.3,
10.2613,11.4846,9.58646,109.999,103.302,110,103.304,
10.262,11.4858,9.58766,110,103.307,110,103.308,
10.2629,11.4868,9.58916,109.999,103.311,110,103.312,
11.4877,9.59021,10.264,109.999,103.31,110,103.316,
9.59156,10.2649,11.4892,110.001,103.316,110,103.32,
9.59276,11.4901,10.2656,110.001,103.319,110,103.323,
11.491,9.59411,10.2665,109.999,103.322,110,103.327,
9.59546,10.2673,11.4925,110.001,103.329,110,103.331,
11.4933,10.2682,9.59696,109.999,103.331,110,103.334,
9.59801,11.4945,10.2692,110,103.333,110,103.338,
11.4955,10.2698,9.59965,109.999,103.34,110,103.342,
11.4967,10.2709,9.60115,109.998,103.344,110,103.346,
9.60205,11.4979,10.2719,110.001,103.344,110,103.35,
11.499,9.6037,10.2728,109.999,103.349,110,103.354,
10.2733,9.6049,11.5003,110.001,103.358,110,103.358,
11.5012,9.6064,10.2746,109.999,103.356,110,103.362,
11.5023,9.6076,10.2752,109.999,103.362,110,103.365,
10.276,11.5035,9.60895,110,103.368,110,103.369,
11.5045,9.6103,10.277,109.999,103.369,110,103.373,
10.2776,9.6115,11.5057,110,103.376,110,103.376,
10.2785,9.6127,11.5069,110.001,103.379,110,103.38,
10.2794,11.5081,9.61464,109.999,103.386,110,103.386,
10.2806,11.5095,9.61629,109.999,103.39,110,103.39,
11.5105,10.282,9.61809,109.996,103.39,110,103.396,
9.61944,11.5123,10.2833,110,103.393,110,103.399,
9.62079,11.5137,10.2842,110.001,103.398,110,103.403,
9.62229,10.285,11.515,110.002,103.406,110,103.408,
9.62379,11.5162,10.2862,110.002,103.407,110,103.413,
10.2871,11.5176,9.62589,109.999,103.416,110,103.417,
10.288,9.62783,11.5195,110.001,103.427,110,103.425,
9.62993,11.5212,10.2902,110,103.424,110,103.429,
11.5222,10.291,9.63158,109.999,103.43,110,103.433,
10.2917,9.63278,11.5236,110.001,103.436,110,103.437,
9.63398,11.5248,10.2929,110.002,103.436,110,103.441,
11.5257,9.63563,10.2938,109.999,103.44,110,103.444,
11.527,10.2947,9.63743,109.998,103.447,110,103.45,
11.5285,10.2959,9.63923,109.998,103.452,110,103.454,
9.64028,11.53,10.2974,110.002,103.451,110,103.46,
9.64237,10.2983,11.5318,110.002,103.462,110,103.464,
11.5327,9.64417,10.2995,109.998,103.463,110,103.468,
11.5339,10.3003,9.64567,109.998,103.47,110,103.472,
9.64672,10.3013,11.5354,110.002,103.473,110,103.476,
11.5363,10.3022,9.64852,109.998,103.477,110,103.48,
11.5375,9.64972,10.3031,109.999,103.481,110,103.484,
9.65092,10.3043,11.5392,110.003,103.484,110,103.489,
10.3052,9.65317,11.5405,110,103.493,110,103.493,
9.65437,10.3064,11.5417,110.001,103.493,110,103.497,
11.5426,10.3072,9.65602,109.998,103.499,110,103.501,
9.65691,11.5438,10.3082,110.001,103.499,110,103.504,
10.309,9.65856,11.5452,110.001,103.507,110,103.508,
11.5459,9.65976,10.31,109.999,103.507,110,103.512,
10.3108,11.5473,9.66141,109.999,103.515,110,103.516,
9.66261,10.3118,11.5486,110.001,103.517,110,103.52,
10.3127,11.5497,9.66441,109.998,103.523,110,103.524,
9.66531,11.5509,10.3139,110.001,103.522,110,103.527,
9.66681,11.5521,10.3148,110.001,103.527,110,103.531,
9.66831,11.5533,10.3157,110,103.532,110,103.535,
11.5543,10.3166,9.67011,109.998,103.537,110,103.539,
11.5557,10.3177,9.6716,109.998,103.541,110,103.543,
10.3186,9.67295,11.5573,110.001,103.548,110,103.548,
10.3196,9.67445,11.5585,110.001,103.551,110,103.552,
9.6758,10.3207,11.5597,110.001,103.554,110,103.556,
10.3216,9.67745,11.5609,110,103.56,110,103.559,
11.5618,9.6788,10.3228,109.999,103.559,110,103.564,
9.68,10.3237,11.5633,110.002,103.564,110,103.568,
11.5643,10.3246,9.6821,109.998,103.571,110,103.572,
11.5654,10.3256,9.68345,109.997,103.573,110,103.576,
11.5666,10.3265,9.6848,109.998,103.577,110,103.579,
11.5678,10.3276,9.68629,109.997,103.58,110,103.583,
9.68719,11.5691,10.3286,110.001,103.582,110,103.587,
9.68869,11.5703,10.3295,110.001,103.587,110,103.591,
10.3304,11.572,9.69094,109.999,103.598,110,103.597,
10.3317,9.69259,11.5736,110.001,103.601,110,103.601,
9.69394,10.3331,11.575,110.002,103.602,110,103.606,
10.3341,9.69604,11.5765,110,103.61,110,103.61,
10.335,11.5775,9.69769,109.999,103.615,110,103.614,
11.5786,9.69889,10.3364,109.999,103.612,110,103.618,
11.5798,10.3371,9.70053,109.998,103.62,110,103.622,
11.581,10.3382,9.70188,109.998,103.622,110,103.626,
11.5823,10.3392,9.70338,109.999,103.627,110,103.629,
10.34,9.70473,11.5837,110,103.633,110,103.633,
10.3409,11.5847,9.70623,109.999,103.637,110,103.637,
11.5858,9.70758,10.3422,109.998,103.636,110,103.641,
11.5874,9.70953,10.3436,109.998,103.641,110,103.647,
10.3443,11.5889,9.71133,109.998,103.651,110,103.651,
9.71238,11.5903,10.3457,110.001,103.65,110,103.654,
11.5912,9.71403,10.3466,109.998,103.653,110,103.658,
11.5925,10.3475,9.71567,109.998,103.66,110,103.662,
9.71687,11.5939,10.3487,110,103.661,110,103.666,
9.71837,11.5952,10.3497,110.001,103.665,110,103.67,
9.71987,11.5966,10.3508,110.001,103.67,110,103.674,
11.5975,9.72152,10.3517,109.998,103.674,110,103.678,
10.3524,9.72287,11.599,110,103.681,110,103.682,
9.72407,10.3535,11.6002,110.002,103.683,110,103.685,
11.6009,10.3544,9.72572,109.998,103.686,110,103.689,
10.3551,11.6023,9.72722,109.998,103.693,110,103.693,
10.3563,11.6036,9.72857,110,103.695,110,103.696,
10.3572,11.6048,9.73006,109.999,103.7,110,103.7,
11.6059,10.3584,9.73156,109.998,103.701,110,103.704,
11.6071,10.3593,9.73306,109.998,103.706,110,103.708,
9.73396,10.3604,11.6086,110.002,103.708,110,103.712,
10.3613,11.6096,9.73591,109.999,103.715,110,103.715,
10.3622,9.73741,11.6111,110,103.721,110,103.72,
9.73876,10.3635,11.6125,110.001,103.722,110,103.724,
11.6134,10.3646,9.74056,109.998,103.725,110,103.728,
11.6147,10.3656,9.74221,109.998,103.73,110,103.732,
10.3665,9.7434,11.6164,110.001,103.736,110,103.736,
11.6174,9.7452,10.3679,109.999,103.737,110,103.74,
9.7464,10.3689,11.6191,110.003,103.741,110,103.744,
10.3698,9.7482,11.6203,110.001,103.748,110,103.748,
11.6212,9.7497,10.371,109.999,103.748,110,103.752,
9.7512,10.3722,11.623,110.002,103.753,110,103.758,
11.6242,10.3734,9.75345,109.998,103.759,110,103.761,
9.75435,11.6257,10.3746,110.002,103.759,110,103.766,
9.75645,11.627,10.3758,110,103.765,110,103.77,
10.3767,11.6285,9.75824,110,103.773,110,103.774,
11.6295,9.75959,10.3779,109.999,103.773,110,103.778,
11.6307,9.76109,10.379,109.999,103.777,110,103.782,
9.76229,10.3797,11.6322,110.002,103.784,110,103.785,
9.76364,11.6331,10.3808,110,103.785,110,103.788,
11.6342,9.76529,10.3818,109.998,103.788,110,103.792,
10.3827,9.76694,11.6361,110.002,103.798,110,103.798,
10.3841,9.76859,11.6375,110.001,103.8,110,103.801,
9.76994,11.6384,10.3853,110,103.799,110,103.804,
9.77129,11.6396,10.3862,110.001,103.803,110,103.808,
9.77293,11.6408,10.3872,109.999,103.808,110,103.812,
10.3883,11.6424,9.77488,110,103.816,110,103.817,
10.3893,11.6436,9.77653,109.998,103.82,110,103.82,
9.77743,11.6448,10.3905,110.001,103.819,110,103.824,
9.77893,10.3916,11.6465,110.003,103.825,110,103.829,
11.6478,9.78133,10.3931,109.999,103.829,110,103.834,
10.3938,9.78298,11.6495,110.001,103.839,110,103.838,
9.78433,10.395,11.6507,110.001,103.84,110,103.841,
9.78583,11.6519,10.3964,110.001,103.84,110,103.846,
9.78732,11.6531,10.3973,110.001,103.845,110,103.849,
9.78897,10.3985,11.6547,110.002,103.85,110,103.854,
9.79092,10.3997,11.6562,110.001,103.856,110,103.858,
10.4007,9.79272,11.6577,110.001,103.863,110,103.862,
11.6585,9.79407,10.4019,109.999,103.861,110,103.866,
10.4028,11.66,9.79587,109.999,103.869,110,103.87,
9.79692,11.6612,10.404,110.001,103.869,110,103.874,
11.6624,10.405,9.79902,109.998,103.875,110,103.879,
9.80052,11.6642,10.4065,110.001,103.878,110,103.883,
9.80201,11.6654,10.4074,110,103.883,110,103.886,
11.6664,9.80381,10.4086,109.998,103.885,110,103.89,
9.80501,11.6679,10.4095,110.001,103.89,110,103.894,
10.4104,11.6696,9.80726,109.999,103.902,110,103.9,
9.80861,11.6711,10.4122,110.001,103.898,110,103.903,
9.81011,10.4133,11.6727,110.004,103.904,110,103.909,
11.6739,9.81266,10.4148,109.998,103.908,110,103.913,
9.81416,11.6757,10.4161,110.001,103.912,110,103.918,
9.8161,11.6774,10.4175,110.001,103.917,110,103.922,
11.6784,10.4184,9.81805,109.998,103.923,110,103.926,
9.8191,11.6798,10.4194,110.001,103.926,110,103.929,
9.82045,11.681,10.4205,110.001,103.928,110,103.933,
11.6823,9.82225,10.4217,110,103.932,110,103.937,
9.8239,10.4227,11.6838,110.001,103.938,110,103.941,
10.4238,9.82555,11.6853,110.001,103.944,110,103.945,
11.6862,10.425,9.82735,109.998,103.946,110,103.949,
10.426,9.82885,11.688,110.001,103.953,110,103.953,
11.6891,10.4274,9.83094,109.997,103.955,110,103.959,
9.83229,10.4287,11.6913,110.003,103.961,110,103.963,
11.6922,10.4299,9.83424,109.999,103.963,110,103.966,
11.6936,9.83574,10.4313,109.999,103.964,110,103.971,
10.432,9.83739,11.6952,110.001,103.974,110,103.975,
11.6966,10.4337,9.83964,109.998,103.976,110,103.98,
11.6982,9.84129,10.435,109.999,103.98,110,103.984,
9.84249,11.6996,10.4361,110.001,103.983,110,103.988,
9.84428,10.4371,11.7012,110.002,103.99,110,103.992,
11.7021,10.4383,9.84608,109.998,103.992,110,103.996,
10.4391,9.84743,11.7036,110.001,103.999,110,103.999,
10.4401,9.84893,11.7049,110.001,104.004,110,104.003,
9.85043,10.4415,11.7063,110.002,104.005,110,104.007,
9.85178,11.7073,10.4427,110.001,104.005,110,104.01,
10.4433,11.7085,9.85358,109.999,104.015,110,104.014,
11.7096,9.85523,10.4449,109.997,104.012,110,104.019,
11.7114,9.85703,10.4463,109.999,104.017,110,104.023,
9.85838,11.7127,10.4473,110,104.021,110,104.027,
10.4481,9.86017,11.7144,110.001,104.031,110,104.031,
9.86167,10.4494,11.7159,110.002,104.034,110,104.035,
10.4505,9.86347,11.7171,110.001,104.038,110,104.039,
9.86467,10.4518,11.7184,110.003,104.038,110,104.042,
11.7195,9.86692,10.4532,109.998,104.041,110,104.048,
11.7211,10.4542,9.86887,109.998,104.05,110,104.051,
11.7225,9.87022,10.4556,109.999,104.05,110,104.055,
11.724,9.87187,10.4568,110,104.054,110,104.059,
10.4577,11.7253,9.87366,109.999,104.062,110,104.063,
11.7264,9.87501,10.4589,109.998,104.062,110,104.066,
11.7276,10.4599,9.87651,109.998,104.066,110,104.07,
10.461,9.87801,11.7294,110.001,104.073,110,104.074,
11.7303,9.87951,10.4622,109.999,104.073,110,104.078,
11.7316,9.88101,10.4634,109.999,104.075,110,104.081,
10.4643,9.88281,11.7334,110.001,104.085,110,104.086,
10.4655,11.7346,9.88461,109.999,104.089,110,104.09,
11.7358,10.4667,9.88626,109.998,104.091,110,104.093,
9.88716,10.4677,11.7375,110.003,104.095,110,104.097,
10.4688,11.7385,9.8894,109.998,104.101,110,104.101,
10.47,9.89075,11.7402,110.001,104.105,110,104.105,
9.89225,11.7412,10.4715,110,104.103,110,104.109,
9.8939,11.7429,10.4726,110.001,104.108,110,104.113,
10.4737,11.7445,9.8963,109.999,104.118,110,104.117,
9.8975,11.7457,10.475,110,104.117,110,104.122,
9.89915,10.4762,11.7474,110.002,104.123,110,104.126,
9.90095,11.7487,10.4776,110.001,104.125,110,104.13,
9.90259,10.4786,11.7502,110.002,104.131,110,104.134,
11.7514,10.4801,9.90499,109.997,104.134,110,104.14,
9.90664,11.7535,10.4816,110.001,104.139,110,104.143,
9.90814,10.4825,11.7549,110.001,104.145,110,104.147,
10.4836,9.90979,11.7564,110.002,104.151,110,104.152,
9.91144,11.7577,10.4852,110.002,104.15,110,104.155,
9.91324,11.7594,10.4866,110.003,104.154,110,104.16,
9.91504,10.4878,11.7609,110.002,104.16,110,104.164,
11.7618,9.91698,10.489,109.998,104.162,110,104.168,
9.91833,10.4899,11.7636,110.002,104.17,110,104.171,
11.7645,10.4911,9.92028,109.998,104.172,110,104.175,
9.92163,10.4923,11.7663,110.001,104.177,110,104.179,
11.7672,9.92328,10.4935,109.999,104.178,110,104.182,
10.4942,11.7685,9.92478,109.999,104.185,110,104.186,
9.92613,10.4956,11.77,110.001,104.187,110,104.19,
11.7711,10.4968,9.92808,109.998,104.19,110,104.193,
10.4978,9.92958,11.7728,110.001,104.197,110,104.198,
9.93092,11.7742,10.4993,110.002,104.196,110,104.202,
11.7752,9.93302,10.5008,109.998,104.197,110,104.207,
10.502,9.93542,11.7778,110.001,104.211,110,104.211,
11.7788,9.93707,10.5035,109.999,104.21,110,104.215,
11.7803,9.93887,10.5047,109.999,104.215,110,104.219,
11.7817,10.5058,9.94067,109.998,104.221,110,104.223,
10.5068,9.94232,11.7836,110.001,104.229,110,104.228,
10.508,9.94382,11.785,110.002,104.232,110,104.231,
9.94532,10.5094,11.7863,110.002,104.233,110,104.235,
9.94681,11.7874,10.5107,110.001,104.233,110,104.239,
9.94861,11.7889,10.5119,110.001,104.238,110,104.243,
9.95026,10.513,11.7905,110.002,104.245,110,104.248,
10.5143,9.95266,11.7923,110.001,104.253,110,104.252,
11.7932,10.5158,9.95491,109.995,104.254,110,104.258,
11.7953,10.5175,9.95716,109.996,104.26,110,104.262,
9.95821,11.797,10.5188,110.001,104.261,110,104.266,
9.96,11.7985,10.5203,110.001,104.263,110,104.27,
11.7998,10.5212,9.9621,109.998,104.272,110,104.274,
9.96345,10.5226,11.8016,110.002,104.275,110,104.278,
10.5235,9.96525,11.8028,110,104.282,110,104.281,
11.804,10.525,9.96705,109.998,104.282,110,104.285,
11.8052,10.5262,9.96885,109.996,104.285,110,104.289,
11.8069,10.5274,9.9705,109.998,104.291,110,104.293,
11.8082,9.972,10.5287,109.998,104.292,110,104.297,
11.8097,10.5298,9.97395,109.998,104.299,110,104.301,
10.5308,11.8114,9.97544,110,104.306,110,104.305,
11.8124,9.97694,10.5323,109.998,104.303,110,104.308,
11.8136,10.5332,9.97859,109.997,104.309,110,104.312,
9.97979,11.8153,10.5347,110.001,104.309,110,104.316,
10.5356,11.8168,9.98204,109.999,104.32,110,104.32,
9.98339,11.8183,10.5371,110.001,104.32,110,104.324,
10.538,9.98519,11.8198,110.001,104.328,110,104.328,
11.8208,10.5394,9.98714,109.997,104.33,110,104.332,
10.5404,9.98849,11.8226,110.001,104.336,110,104.335,
11.8238,10.5419,9.99043,109.998,104.337,110,104.339,
10.5428,11.8253,9.99223,109.998,104.345,110,104.343,
9.99328,10.5443,11.827,110.003,104.345,110,104.347,
10.5453,9.99523,11.8283,110.001,104.351,110,104.351,
11.8295,10.5468,9.99733,109.998,104.353,110,104.355,
10.5479,9.99883,11.8313,110.001,104.36,110,104.359,
10.5491,11.8325,10.0006,109.999,104.363,110,104.363,
11.8337,10.0021,10.5509,109.999,104.359,110,104.367,
11.8352,10.5519,10.0039,109.998,104.366,110,104.37,
10.5528,10.0054,11.8369,110.001,104.374,110,104.374,
11.8379,10.5543,10.0072,109.998,104.373,110,104.378,
10.5555,10.0093,11.8402,110.001,104.384,110,104.384,
11.8415,10.5573,10.0116,109.997,104.384,110,104.387,
11.8427,10.0129,10.5587,109.998,104.384,110,104.391,
10.0147,10.5599,11.8451,110.003,104.395,110,104.397,
10.017,10.5615,11.8469,110.002,104.399,110,104.401,
10.5627,11.8482,10.0192,109.999,104.406,110,104.405,
11.8494,10.0207,10.5642,109.999,104.404,110,104.409,
10.0221,10.5654,11.8512,110.003,104.409,110,104.413,
10.0239,10.5666,11.8527,110.002,104.414,110,104.417,
11.8538,10.026,10.568,109.998,104.417,110,104.421,
10.569,10.0276,11.8556,110.001,104.425,110,104.424,
10.0293,10.5705,11.8571,110.001,104.426,110,104.429,
10.5716,10.0311,11.8586,110.001,104.433,110,104.432,
11.8596,10.5729,10.033,109.997,104.435,110,104.436,
10.0341,10.5741,11.8614,110.003,104.438,110,104.44,
10.0359,10.5753,11.8628,110.002,104.442,110,104.444,
10.0377,10.5768,11.8643,110.002,104.444,110,104.448,
11.8655,10.578,10.0399,109.998,104.45,110,104.452,
10.0409,11.867,10.5794,110.001,104.45,110,104.455,
11.8682,10.0427,10.5806,109.999,104.453,110,104.459,
11.8694,10.0444,10.5818,109.998,104.456,110,104.462,
11.8709,10.046,10.583,109.999,104.461,110,104.466,
11.8724,10.0478,10.5842,109.999,104.466,110,104.47,
10.0493,11.874,10.5855,110.001,104.469,110,104.475,
10.0514,11.8758,10.5872,110.001,104.473,110,104.479,
11.8773,10.0537,10.5885,109.999,104.479,110,104.483,
11.8787,10.5897,10.0558,109.996,104.484,110,104.488,
10.0574,10.5912,11.8811,110.002,104.491,110,104.492,
10.5924,11.8824,10.0595,109.999,104.497,110,104.496,
10.5936,10.061,11.8838,110,104.5,110,104.5,
11.885,10.0627,10.5951,109.999,104.499,110,104.503,
10.064,10.5963,11.8866,110.002,104.503,110,104.507,
11.888,10.5978,10.0667,109.996,104.509,110,104.513,
10.0685,11.8902,10.5998,110.001,104.511,110,104.517,
10.6008,10.0705,11.8922,110.002,104.521,110,104.522,
10.6025,10.0727,11.8938,110.001,104.525,110,104.526,
10.6037,11.895,10.0747,109.998,104.529,110,104.53,
10.076,11.8967,10.6052,110.001,104.53,110,104.534,
11.8979,10.6065,10.0783,109.997,104.534,110,104.538,
10.6074,10.0795,11.8998,110.002,104.542,110,104.541,
10.6088,10.0813,11.9012,110.001,104.545,110,104.545,
10.0831,10.6103,11.9028,110.002,104.548,110,104.549,
10.0849,10.6116,11.9043,110.002,104.551,110,104.553,
10.0865,10.6128,11.9058,110.003,104.556,110,104.557,
10.0883,10.6143,11.9073,110.002,104.558,110,104.561,
11.9087,10.0906,10.616,109.999,104.56,110,104.566,
10.0919,11.9103,10.6171,110.002,104.564,110,104.569,
10.0937,10.6182,11.912,110.003,104.571,110,104.573,
10.0955,10.6194,11.9133,110.002,104.576,110,104.577,
10.097,11.9145,10.6209,110.001,104.575,110,104.581,
10.0988,11.9163,10.6225,110.003,104.577,110,104.587,
10.1015,10.6239,11.9184,110.002,104.589,110,104.59,
10.6251,11.9199,10.1039,109.999,104.597,110,104.596,
11.9218,10.6272,10.1063,109.998,104.598,110,104.6,
11.923,10.6284,10.108,109.997,104.601,110,104.604,
10.1096,10.63,11.9254,110.003,104.606,110,104.61,
10.1121,11.9272,10.6321,110.001,104.607,110,104.613,
10.1138,11.9286,10.6333,110.001,104.611,110,104.617,
10.6342,10.1156,11.9302,110.001,104.62,110,104.621,
10.6356,11.9316,10.1178,109.998,104.626,110,104.625,
11.9329,10.1195,10.6372,109.998,104.624,110,104.629,
11.9346,10.1211,10.6387,109.999,104.627,110,104.633,
11.9362,10.1231,10.6401,109.999,104.632,110,104.637,
10.641,11.9379,10.125,109.999,104.642,110,104.641,
10.1262,10.6425,11.9394,110.002,104.641,110,104.644,
10.6435,11.9406,10.1283,109.999,104.648,110,104.648,
10.6449,11.9421,10.1303,109.998,104.652,110,104.652,
10.1315,11.9436,10.6465,110.001,104.65,110,104.656,
10.6474,11.9451,10.1337,109.998,104.661,110,104.66,
10.6489,11.9466,10.1355,109.998,104.663,110,104.664,
10.6503,10.1372,11.9485,110.001,104.668,110,104.668,
10.6516,11.9499,10.1391,109.999,104.672,110,104.672,
10.1405,10.653,11.9514,110.002,104.673,110,104.675,
11.9526,10.6543,10.1427,109.997,104.677,110,104.679,
11.9539,10.1441,10.6558,109.999,104.676,110,104.683,
10.6567,10.1459,11.9559,110.001,104.688,110,104.687,
10.6582,10.1478,11.9575,110.001,104.691,110,104.691,
10.1495,10.6599,11.9592,110.002,104.692,110,104.695,
10.1513,10.6611,11.9607,110.002,104.697,110,104.699,
10.6624,10.1535,11.9623,110.001,104.704,110,104.703,
10.1549,11.9637,10.6642,110.002,104.7,110,104.707,
11.9649,10.6653,10.1571,109.998,104.707,110,104.711,
10.6666,10.1588,11.9668,110.001,104.713,110,104.715,
10.6678,11.9682,10.1607,109.999,104.718,110,104.718,
11.9692,10.1622,10.6693,109.998,104.716,110,104.722,
10.1639,11.9712,10.6708,110.001,104.72,110,104.726,
10.6717,10.166,11.973,110.001,104.732,110,104.73,
