Distance host 0(m),Distance host 1(m),Distance host 2(m),Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m)
5.23932,9.8161,10.5837,103.445,94.9888,103.525,95,
5.2029,10.6278,9.9609,103.607,95.0195,103.697,95,
10.6701,5.15763,10.0783,103.749,95.0236,103.809,95,
10.7098,10.1627,5.1278,103.849,95.0088,103.918,95,
5.11041,10.2565,10.7634,103.954,94.9804,104.051,95,
5.08283,10.8069,10.3935,104.109,95.0141,104.169,95,
10.846,5.0614,10.4936,104.225,95.023,104.282,95,
10.5641,10.8928,5.04401,104.308,94.9868,104.392,95,
10.6702,10.9415,5.02947,104.428,94.9858,104.513,95,
10.9841,5.01928,10.8011,104.574,95.0278,104.633,95,
11.0315,10.8892,5.00968,104.674,95.0143,104.744,95,
5.00474,11.0165,11.1084,104.816,94.9809,104.928,95,
11.1617,4.99994,11.1721,104.991,95.0323,105.049,95,
5.00054,11.2686,11.2326,105.099,94.9822,105.174,95,
5.00399,11.3756,11.2854,105.218,94.9862,105.289,95,
11.322,5.01043,11.487,105.342,95.0341,105.4,95,
11.3758,11.5729,5.02017,105.436,95.0159,105.504,95,
11.4297,5.03007,11.6877,105.565,95.0313,105.623,95,
5.04086,11.4895,11.7859,105.675,95.0149,105.731,95,
11.5428,5.06005,11.8949,105.794,95.0311,105.851,95,
5.07848,11.6119,12.0082,105.92,95.0158,105.976,95,
12.0918,5.10427,11.682,106.008,94.9664,106.097,95,
11.7244,5.1272,12.218,106.15,95.0322,106.204,95,
5.14998,11.7911,12.3267,106.271,95.0204,106.326,95,
5.18026,11.8569,12.4364,106.391,95.0163,106.446,95,
12.5217,11.9242,5.22343,106.475,94.9851,106.569,95,
12.6351,5.25596,12.002,106.601,94.9586,106.696,95,
12.0532,12.7644,5.30063,106.742,95.0235,106.819,95,
5.32671,12.1232,12.8803,106.876,95.0167,106.929,95,
5.36599,12.184,12.9767,106.98,95.0144,107.027,95,
13.062,5.4153,12.2603,107.064,94.9655,107.152,95,
13.1733,12.3228,5.46986,107.181,94.9876,107.276,95,
12.3844,13.295,5.51723,107.316,95.0225,107.387,95,
12.4432,13.3901,5.56265,107.418,95.0286,107.497,95,
12.5111,5.60717,13.5098,107.554,95.0451,107.609,95,
13.5945,5.66278,12.6043,107.637,94.957,107.732,95,
5.70685,12.6607,13.7237,107.789,95.0162,107.837,95,
5.75811,13.8066,12.735,107.873,94.9709,107.943,95,
13.8945,5.81957,12.802,107.959,94.957,108.05,95,
5.87039,12.8636,14.028,108.116,95.015,108.164,95,
12.932,14.1277,5.95088,108.209,95.0266,108.281,95,
6.00005,14.2551,13.0426,108.36,94.9495,108.459,95,
6.09823,13.1368,14.4298,108.551,95.0129,108.612,95,
6.18832,13.228,14.5651,108.692,95.0238,108.739,95,
14.6414,6.26521,13.3142,108.756,94.9543,108.845,95,
6.32097,13.3757,14.77,108.91,95.0145,108.956,95,
13.4431,14.8645,6.41001,108.993,95.0302,109.065,95,
6.45888,13.5223,14.9787,109.132,95.0187,109.179,95,
6.53428,13.602,15.0868,109.246,95.0138,109.287,95,
13.6719,15.1828,6.62811,109.329,95.0305,109.407,95,
6.68207,15.3014,13.7774,109.474,94.9575,109.55,95,
13.8533,15.4333,6.80394,109.595,95.0328,109.67,95,
6.8618,13.9427,15.5562,109.746,95.014,109.788,95,
6.94065,14.0222,15.6622,109.857,95.0117,109.9,95,
15.7375,14.0991,7.03838,109.906,94.9819,110,95.0128,
7.04482,15.7947,14.0953,109.992,95.0873,110,95.124,
15.762,14.0202,6.94065,110.013,95.174,110,95.2449,
13.952,6.87259,15.718,109.991,95.2484,110,95.3621,
13.8693,15.6886,6.78131,110.007,95.3702,110,95.4746,
6.73004,13.7843,15.6517,109.984,95.5128,110,95.5936,
15.6283,6.6434,13.6957,110.005,95.6617,110,95.6977,
15.5951,13.6229,6.55271,110.013,95.7489,110,95.8233,
15.563,6.48856,13.5346,110.005,95.8969,110,95.9376,
13.4748,15.5288,6.40477,110.006,95.9513,110,96.0548,
6.3544,15.4997,13.3803,109.993,96.1276,110,96.1691,
15.4738,13.3084,6.26087,110.012,96.2205,110,96.2893,
13.2447,6.20346,15.4381,109.993,96.2988,110,96.4071,
15.4185,13.1586,6.12551,110.01,96.4476,110,96.5202,
6.07424,13.0825,15.3843,109.989,96.5635,110,96.6386,
6.01189,15.3635,13.0005,109.995,96.7076,110,96.7499,
12.9516,5.94518,15.3375,109.995,96.7548,110,96.8569,
5.89017,12.8687,15.3137,109.991,96.8997,110,96.97,
5.83696,15.2923,12.7761,109.989,97.0733,110,97.1339,
12.7063,15.2639,5.73443,110.005,97.1487,110,97.2488,
12.6301,5.68287,15.2382,109.995,97.2729,110,97.3772,
15.2229,5.62725,12.5402,110.003,97.4445,110,97.4914,
15.2017,5.56999,12.4639,110.003,97.5711,110,97.6189,
5.52787,12.4057,15.1792,109.993,97.6582,110,97.7337,
15.1672,5.47616,12.3344,110.003,97.788,110,97.8329,
5.43809,12.2777,15.1476,109.994,97.877,110,97.949,
12.2198,15.1334,5.38247,110.002,97.9671,110,98.0656,
15.1217,5.3477,12.1402,110.003,98.1246,110,98.1745,
5.30992,15.1041,12.0698,109.997,98.2485,110,98.2977,
5.27455,12.0038,15.0877,109.991,98.3637,110,98.4581,
11.9379,5.22193,15.074,109.998,98.4734,110,98.5639,
11.8781,5.19061,15.0629,109.997,98.5828,110,98.6824,
15.0548,5.15838,11.7932,110.002,98.7548,110,98.8074,
11.7471,5.13065,15.043,109.998,98.8314,110,98.921,
5.10846,15.0355,11.6693,109.998,98.9909,110,99.0449,
11.6206,5.08133,15.0265,109.999,99.077,110,99.1585,
11.5693,15.0214,5.06125,110.001,99.1781,110,99.274,
11.5105,15.0156,5.04491,110.001,99.2967,110,99.387,
11.4503,5.03157,15.0099,109.999,99.4198,110,99.5097,
11.3909,5.01928,15.006,109.999,99.5433,110,99.6281,
11.3356,15.0033,5.00938,110,99.66,110,99.7544,
15.0013,5.00354,11.2599,110,99.8252,110,99.8836,
15.0001,5.00054,11.2095,110,99.9351,110,99.9931,
4.99979,15,11.1599,110,100.045,110,100.1,
11.1245,5.00204,15.0007,110,100.127,110,100.21,
15.0016,11.0706,5.00698,109.999,100.25,110,100.32,
5.01148,15.0042,11.0202,110,100.367,110,100.426,
10.9845,5.02212,15.0079,110.001,100.457,110,100.544,
5.03187,15.0111,10.9256,110.001,100.596,110,100.657,
5.04761,15.0166,10.875,110.001,100.722,110,100.785,
5.06514,15.0225,10.8297,110.001,100.838,110,100.901,
15.0281,5.08643,10.7892,109.999,100.945,110,101.004,
15.035,10.7545,5.11086,109.997,101.043,110,101.118,
5.13125,15.0452,10.7026,110.001,101.18,110,101.244,
10.672,5.16318,15.0566,110.002,101.279,110,101.365,
10.6278,15.0664,5.2008,109.997,101.407,110,101.49,
5.22598,10.5834,15.0796,110.004,101.534,110,101.608,
10.551,5.26451,15.0922,110.003,101.642,110,101.724,
15.1022,5.30363,10.5005,109.997,101.784,110,101.869,
10.4646,5.35954,15.1272,110.005,101.927,110,102.041,
5.41275,10.4134,15.1472,110.007,102.093,110,102.166,
10.3851,15.162,5.47406,109.996,102.208,110,102.286,
5.51183,10.3494,15.1824,110.006,102.333,110,102.403,
15.1948,10.3223,5.56939,109.993,102.44,110,102.506,
15.2119,5.61182,10.2923,109.996,102.552,110,102.623,
5.66173,15.2358,10.2647,110.004,102.673,110,102.74,
5.71344,10.2435,15.2581,110.008,102.78,110,102.853,
15.2747,10.2186,5.78719,109.991,102.899,110,102.97,
15.2981,5.84266,10.1905,109.995,103.024,110,103.097,
15.3216,5.90486,10.1687,109.994,103.141,110,103.214,
10.1537,15.3485,5.97202,109.996,103.252,110,103.321,
6.01683,10.1331,15.375,110.009,103.362,110,103.434,
10.1175,6.08834,15.3999,110.004,103.475,110,103.54,
6.14739,10.0987,15.4272,110.01,103.591,110,103.663,
15.4491,6.22909,10.0804,109.994,103.712,110,103.787,
15.4774,10.0679,6.30733,109.988,103.83,110,103.902,
15.5068,6.36984,10.0538,109.994,103.944,110,104.019,
10.0445,6.44569,15.545,110.005,104.07,110,104.139,
15.5666,6.51569,10.0324,109.993,104.174,110,104.252,
10.026,6.58869,15.6051,110.005,104.295,110,104.358,
10.0183,15.634,6.67713,109.992,104.414,110,104.484,
10.0114,15.6709,6.76032,109.994,104.541,110,104.609,
6.82582,10.0057,15.7118,110.013,104.661,110,104.734,
10.0027,6.91561,15.7467,110.007,104.784,110,104.851,
6.99191,10.0003,15.7859,110.015,104.903,110,104.978,
15.8156,7.08994,10,109.993,105.02,110,105.105,
15.8533,7.17523,10.0012,109.992,105.138,110,105.218,
15.8884,10.003,7.26202,109.985,105.253,110,105.322,
10.0063,15.9331,7.34866,109.993,105.381,110,105.442,
15.9641,10.0113,7.42586,109.985,105.477,110,105.546,
7.49286,10.0176,16.0146,110.016,105.595,110,105.669,
16.045,10.0252,7.60319,109.982,105.712,110,105.786,
10.033,7.68008,16.0989,110.009,105.842,110,105.903,
7.74904,16.1314,10.0448,110.009,105.924,110,106.002,
7.83133,10.0543,16.1771,110.018,106.043,110,106.116,
7.91647,10.0661,16.2185,110.018,106.153,110,106.225,
8.01015,16.258,10.0829,110.008,106.258,110,106.347,
16.302,10.0972,8.13022,109.983,106.397,110,106.469,
8.19917,16.3523,10.1156,110.009,106.499,110,106.582,
10.1274,16.3945,8.30545,109.99,106.631,110,106.69,
8.37335,10.1483,16.4459,110.018,106.73,110,106.8,
8.46869,10.1693,16.4973,110.022,106.853,110,106.927,
16.5339,8.57961,10.1953,109.988,106.954,110,107.043,
16.5841,10.2154,8.68664,109.979,107.089,110,107.16,
16.6298,10.2381,8.77552,109.977,107.196,110,107.271,
8.85647,16.6921,10.2692,110.01,107.308,110,107.392,
8.95075,10.2928,16.7509,110.024,107.441,110,107.514,
9.04204,16.7921,10.3238,110.011,107.529,110,107.623,
10.3437,9.14532,16.8485,110.012,107.676,110,107.729,
9.23945,10.3803,16.9057,110.022,107.783,110,107.857,
9.33599,10.4127,16.9608,110.025,107.899,110,107.976,
10.4434,9.45485,17.0186,110.012,108.045,110,108.098,
9.54554,10.4827,17.0754,110.023,108.146,110,108.218,
10.5115,17.1214,9.66426,109.987,108.278,110,108.329,
17.1685,9.74565,10.557,109.989,108.342,110,108.443,
9.83274,17.233,10.5942,110.015,108.459,110,108.555,
17.2785,9.94142,10.6303,109.986,108.569,110,108.664,
17.3333,10.0344,10.6669,109.988,108.678,110,108.767,
17.3896,10.1331,10.7077,109.986,108.788,110,108.885,
17.4446,10.7491,10.2638,109.948,108.929,110,109.048,
10.7948,17.5341,10.3775,109.988,109.104,110,109.147,
10.8403,17.5965,10.4846,109.985,109.227,110,109.274,
10.8885,17.6617,10.5917,109.988,109.35,110,109.396,
10.9379,17.7264,10.7027,109.984,109.475,110,109.522,
17.7814,10.9937,10.8065,109.97,109.562,110,109.64,
17.8415,11.0379,10.9073,109.968,109.681,110,109.753,
11.0826,10.9937,17.9229,110.019,109.822,110,109.869,
11.0791,17.9723,11.1418,110.013,109.874,110,109.966,
11.1733,11.1617,17.9956,109.963,109.937,109.924,110,
11.0785,11.1242,17.9114,109.853,109.955,109.805,110,
11.0842,10.9735,17.8225,109.739,109.983,109.694,110,
10.884,17.736,11.0222,109.654,109.957,109.578,110,
10.9841,17.6339,10.7453,109.515,110.034,109.452,110,
10.6615,17.5346,10.9202,109.41,109.969,109.33,110,
10.8864,17.4409,10.538,109.284,110.03,109.221,110,
17.3634,10.4538,10.8336,109.206,110.015,109.111,110,
10.3673,10.7942,17.246,109.046,109.949,108.992,110,
10.2647,17.1619,10.7452,108.954,109.963,108.874,110,
17.0847,10.1537,10.7051,108.864,110.015,108.764,110,
16.982,10.042,10.6609,108.737,110.018,108.637,110,
9.95071,10.6236,16.8593,108.569,109.953,108.518,110,
9.84788,10.5854,16.7656,108.452,109.959,108.399,110,
10.5516,9.73606,16.6715,108.33,109.985,108.286,110,
16.6121,9.64297,10.5094,108.276,110.022,108.174,110,
9.55573,10.4774,16.4913,108.109,109.956,108.055,110,
10.4491,16.4156,9.43792,108.014,110.025,107.947,110,
10.4163,16.3221,9.33809,107.896,110.025,107.829,110,
10.3845,16.2318,9.242,107.782,110.024,107.714,110,
10.3541,9.15476,16.13,107.649,109.988,107.6,110,
9.07502,16.0545,10.3189,107.563,109.976,107.49,110,
10.2988,8.97174,15.9566,107.427,109.985,107.378,110,
15.8886,10.2671,8.85902,107.352,110.045,107.254,110,
8.78422,15.782,10.2373,107.213,109.977,107.134,110,
8.68289,15.6848,10.212,107.086,109.976,107.013,110,
10.1953,15.5976,8.56717,106.967,110.022,106.898,110,
10.173,15.5099,8.47258,106.853,110.024,106.783,110,
8.39988,10.1487,15.4042,106.715,109.959,106.659,110,
15.3333,10.1285,8.27322,106.626,110.04,106.533,110,
15.2292,10.1077,8.16125,106.488,110.044,106.376,110,
8.07881,10.088,15.1001,106.312,109.962,106.256,110,
10.0754,15.0283,7.96728,106.217,110.02,106.145,110,
7.89788,10.0601,14.9307,106.086,109.969,106.035,110,
14.8673,7.8009,10.0469,106.005,110.013,105.912,110,
7.72415,10.038,14.7604,105.855,109.965,105.8,110,
10.0302,7.63032,14.6805,105.746,109.984,105.689,110,
10.0218,7.54368,14.5945,105.628,109.981,105.572,110,
7.46843,10.014,14.5133,105.518,109.968,105.462,110,
10.0093,7.3737,14.4313,105.404,109.985,105.347,110,
14.3694,10.0045,7.27986,105.319,110.029,105.234,110,
14.2829,7.20161,10.0014,105.199,110.015,105.11,110,
10.0002,14.1835,7.10103,105.058,110.016,104.986,110,
14.1141,10.0002,7.02039,104.96,110.032,104.871,110,
6.95953,10.0014,14.0105,104.813,109.973,104.756,110,
10.0036,6.87409,13.9345,104.705,109.987,104.651,110,
6.80904,10.0077,13.8575,104.594,109.973,104.537,110,
6.73544,13.7929,10.0132,104.499,109.989,104.425,110,
10.0179,13.7149,6.6401,104.387,110.014,104.313,110,
6.59004,13.6422,10.0272,104.278,109.99,104.206,110,
6.51044,13.5389,10.0394,104.126,109.966,104.026,110,
10.0508,6.38453,13.4147,103.947,109.972,103.868,110,
10.0675,6.29324,13.3255,103.811,109.986,103.748,110,
6.23149,13.2574,10.0853,103.702,109.991,103.633,110,
6.16029,10.0996,13.1687,103.571,109.976,103.51,110,
6.08714,10.1183,13.0852,103.442,109.975,103.375,110,
13.0225,10.139,5.99705,103.339,110.023,103.254,110,
5.94548,10.1601,12.925,103.191,109.979,103.132,110,
10.1796,5.87398,12.8481,103.072,109.984,103.009,110,
5.81897,10.2055,12.7724,102.949,109.978,102.888,110,
12.7188,5.75182,10.2328,102.853,110.016,102.77,110,
10.2505,12.6397,5.69111,102.734,110.003,102.66,110,
12.5769,10.2805,5.6361,102.624,110.017,102.547,110,
10.3034,12.5021,5.58588,102.507,110.003,102.438,110,
5.55261,12.4378,10.3367,102.393,109.994,102.325,110,
12.3795,5.49714,10.3659,102.29,110.013,102.211,110,
5.45682,12.3038,10.3974,102.164,109.997,102.094,110,
12.2387,10.4281,5.39536,102.052,110.016,101.97,110,
10.4563,12.1675,5.35489,101.936,110.002,101.863,110,
10.4921,12.0966,5.31202,101.812,109.999,101.735,110,
5.28384,12.0341,10.5365,101.69,110,101.622,110,
11.9838,5.24637,10.5699,101.594,110.014,101.523,110,
11.9215,10.6025,5.20964,101.486,110.013,101.406,110,
10.6347,11.8544,5.17921,101.372,109.999,101.296,110,
5.15733,10.6801,11.7842,101.24,109.987,101.178,110,
11.7399,10.7221,5.12315,101.143,110.015,101.057,110,
10.7621,5.10052,11.6592,101.006,109.986,100.943,110,
5.08373,11.6126,10.8122,100.897,110.003,100.831,110,
10.8451,5.0614,11.5465,100.785,109.985,100.717,110,
10.8927,5.04431,11.4873,100.665,109.986,100.6,110,
5.03247,11.4407,10.9481,100.551,110.005,100.489,110,
11.3968,10.9845,5.01913,100.461,110.008,100.38,110,
11.0292,11.3325,5.01028,100.339,109.993,100.259,110,
11.2828,5.00429,11.1027,100.202,110.024,100.099,110,
11.1512,5.00009,11.1947,100.049,109.983,100,109.977,
4.93938,11.0682,11.0498,100.02,109.79,100,109.725,
10.9038,4.67631,10.8769,99.9708,109.673,100,109.602,
4.56389,10.7781,10.7663,100.013,109.521,100,109.476,
4.45087,10.68,10.668,99.9872,109.412,100,109.367,
10.6001,10.5858,4.31791,99.9849,109.357,100,109.261,
10.4944,4.21253,10.4685,99.9728,109.211,100,109.142,
10.3983,10.3872,4.09142,99.9885,109.127,100,109.036,
10.3109,10.2974,3.98769,99.9861,109.027,100,108.933,
3.90869,10.2028,10.1913,100.012,108.87,100,108.826,
3.79103,10.1009,10.0871,99.9861,108.752,100,108.704,
10.0191,3.66841,9.99298,99.9739,108.666,100,108.595,
9.92193,3.55599,9.8966,100.025,108.555,100,108.483,
3.44746,9.80291,9.78912,99.9865,108.408,100,108.358,
9.71792,9.70398,3.30401,99.9865,108.339,100,108.248,
9.61434,9.6034,3.1829,99.9895,108.22,100,108.126,
3.08891,9.49743,9.47314,99.977,108.043,100,107.967,
2.93392,9.36702,9.35427,99.9881,107.901,100,107.848,
9.28277,2.80741,9.25714,99.9762,107.805,100,107.735,
2.70428,9.17335,9.16031,99.988,107.672,100,107.62,
9.08386,2.57132,9.06078,99.9791,107.57,100,107.5,
8.98373,8.97054,2.43282,100.012,107.467,100,107.376,
8.8818,2.32144,8.84373,99.9663,107.316,100,107.223,
8.75589,2.17395,8.72996,100.023,107.171,100,107.097,
8.66025,8.64946,2.04458,100.009,107.073,100,106.991,
8.57436,1.9461,8.54828,100.022,106.951,100,106.874,
8.47933,1.83488,8.45774,100.018,106.835,100,106.769,
8.39269,8.3819,1.71092,100.009,106.742,100,106.653,
8.30095,8.28761,1.5958,99.9889,106.625,100,106.538,
1.5183,8.18538,8.17489,100.009,106.461,100,106.389,
8.0854,1.33992,8.05992,100.021,106.337,100,106.264,
7.98932,7.97853,1.20457,99.9914,106.229,100,106.153,
1.12737,7.89698,7.88499,100.009,106.1,100,106.038,
7.81859,0.995311,7.79445,100.019,105.995,100,105.92,
0.898028,7.72175,7.71201,99.9925,105.874,100,105.815,
7.6498,7.64006,0.764021,99.9926,105.786,100,105.712,
7.57246,0.668687,7.54877,99.9821,105.672,100,105.596,
0.560612,7.46588,7.45209,100.01,105.532,100,105.465,
7.39243,7.38164,0.416861,100.008,105.439,100,105.361,
7.31014,7.3007,0.306538,99.9931,105.328,100,105.249,
0.2172,7.21675,7.20716,99.9931,105.197,100,105.136,
0.109874,7.13731,7.11917,99.9871,105.08,100,104.996,
0.0340264,7.03478,7.02459,99.9928,104.942,100,104.877,
6.96058,6.95159,0.182873,100.006,104.835,100,104.759,
0.278357,6.8678,6.857,99.9926,104.702,100,104.637,
6.79899,0.40487,6.78131,100.012,104.594,100,104.528,
6.7227,0.524337,6.70186,99.986,104.478,100,104.404,
0.626866,6.63351,6.62272,100.007,104.354,100,104.284,
6.56036,6.55076,0.78051,99.9937,104.237,100,104.162,
6.48736,0.88184,6.46922,99.9883,104.119,100,104.049,
6.41886,0.987366,6.40057,100.012,104.011,100,103.938,
6.3526,1.09829,6.33402,100.012,103.903,100,103.832,
6.2808,6.27301,1.2275,100.005,103.789,100,103.718,
6.2168,6.2075,1.33617,99.9942,103.681,100,103.606,
1.43166,6.1333,6.12551,100.005,103.552,100,103.482,
1.54528,6.0675,6.0603,99.9956,103.438,100,103.368,
6.01698,6.00799,1.68184,100.005,103.332,100,103.262,
1.77462,5.94204,5.93409,99.9953,103.211,100,103.137,
5.88628,1.91013,5.86874,99.9897,103.09,100,103.014,
5.82722,2.0197,5.81432,100.008,102.98,100,102.915,
5.77535,5.76786,2.13812,100.004,102.874,100,102.804,
2.21607,5.71554,5.7088,100.004,102.772,100,102.701,
5.66758,2.34782,5.64554,99.9875,102.648,100,102.544,
5.59143,2.51301,5.57404,99.9903,102.485,100,102.394,
2.64222,5.52143,5.51318,99.9955,102.346,100,102.246,
2.77803,5.46612,5.45922,99.9962,102.212,100,102.135,
2.88535,5.4222,5.41605,99.9967,102.104,100,102.023,
3.00077,5.37993,5.37528,99.9975,101.991,100,101.916,
3.1012,5.3417,5.33646,100.003,101.889,100,101.806,
3.21932,5.30198,5.29763,99.9977,101.772,100,101.693,
5.2681,3.35303,5.25866,99.995,101.646,100,101.571,
5.23348,3.4707,5.22433,100.005,101.53,100,101.456,
5.19855,5.1945,3.60575,99.9979,101.4,100,101.337,
3.70124,5.16183,5.15853,99.9983,101.293,100,101.195,
3.8291,5.1317,5.1287,100.002,101.166,100,101.084,
5.10831,5.10547,3.97974,100.001,101.024,100,100.965,
5.08688,4.08092,5.08118,100.003,100.919,100,100.847,
5.06649,4.19724,5.06155,100.003,100.803,100,100.728,
5.05,4.30337,5.04611,99.998,100.696,100,100.625,
5.03501,5.03322,4.43888,99.9991,100.564,100,100.503,
5.02197,4.5465,5.01883,100.002,100.453,100,100.356,
5.01043,5.00968,4.70359,100,100.298,100,100.24,
5.00414,4.80942,5.00324,100,100.191,100,100.122,
5.00084,5.00054,4.93653,99.9999,100.064,100,100.006,
4.99994,5.04536,5.00039,99.9998,99.9546,100,99.8801,
5.15178,5.00294,5.00354,99.9997,99.8492,100,99.7551,
5.00758,5.00848,5.30663,100,99.692,100,99.6366,
5.01493,5.40061,5.01748,99.9987,99.5996,100,99.523,
5.02482,5.51363,5.02812,100.002,99.4865,100,99.4112,
5.03876,5.04056,5.65139,99.9991,99.346,100,99.2915,
5.0545,5.0572,5.7731,99.9986,99.2233,100,99.1683,
5.07354,5.87593,5.07908,100.003,99.1242,100,99.0504,
5.09617,5.09887,6.01309,99.9986,98.9828,100,98.9278,
5.11806,5.1209,6.12101,99.9985,98.8742,100,98.8219,
6.2156,5.14879,5.15208,99.9983,98.7893,100,98.7005,
5.17187,6.33806,5.17981,100.004,98.6618,100,98.591,
5.20395,5.20799,6.47447,99.9979,98.5183,100,98.4678,
5.23992,5.24412,6.59528,99.9978,98.3981,100,98.3357,
5.27575,5.27994,6.7122,100.002,98.2802,100,98.234,
5.31577,6.81743,5.32461,99.9953,98.1827,100,98.1108,
5.35504,5.35999,6.94394,100.003,98.0485,100,97.9996,
7.04872,5.4147,5.41995,100.003,97.9663,100,97.8248,
5.46851,5.47376,7.24314,99.9971,97.747,100,97.698,
5.51738,7.34656,5.52967,100.007,97.6537,100,97.5825,
5.5658,7.45929,5.57974,100.008,97.5415,100,97.4653,
5.61676,7.5765,5.63205,100.009,97.4231,100,97.3481,
7.67544,5.67777,5.68496,99.9959,97.3366,100,97.238,
