Distance host 0(m),Distance host 1(m),Distance host 2(m),Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m)
24.6245,21.1486,14.7915,119.379,96.5315,119.38,96.5337,
14.7919,21.1484,24.6254,119.38,96.535,119.381,96.5375,
21.1481,14.7924,24.6263,119.382,96.5392,119.383,96.5412,
21.1478,24.6272,14.793,119.383,96.5435,119.384,96.5458,
14.7934,24.628,21.1477,119.385,96.5467,119.386,96.5493,
21.1475,14.7939,24.629,119.386,96.5506,119.387,96.553,
14.7943,24.6297,21.1471,119.388,96.555,119.388,96.5567,
14.7946,24.6305,21.1469,119.389,96.5579,119.39,96.5612,
14.7952,21.1466,24.6315,119.391,96.5627,119.391,96.5644,
21.1465,14.7957,24.6323,119.392,96.5658,119.393,96.5679,
14.7961,21.1463,24.6332,119.393,96.5693,119.394,96.5715,
24.6336,21.146,14.7966,119.394,96.5724,119.395,96.575,
14.797,21.1457,24.6347,119.396,96.5769,119.396,96.5785,
14.7973,24.6353,21.1456,119.397,96.5794,119.398,96.5819,
24.636,21.1454,14.7981,119.398,96.583,119.399,96.5853,
24.6368,14.7984,21.1451,119.399,96.5866,119.4,96.5889,
24.6375,21.1448,14.7987,119.4,96.5901,119.401,96.5924,
21.1447,14.7993,24.6386,119.402,96.5942,119.403,96.596,
14.7996,24.6393,21.1444,119.404,96.5978,119.404,96.5999,
14.8,24.6401,21.1441,119.405,96.6016,119.406,96.6036,
24.6408,14.8006,21.1439,119.406,96.6049,119.407,96.6073,
24.6417,21.1436,14.8011,119.407,96.6091,119.408,96.6112,
21.1433,14.8015,24.6428,119.409,96.6136,119.41,96.6154,
24.6434,21.1432,14.802,119.41,96.6164,119.411,96.619,
21.143,14.8024,24.6443,119.411,96.6199,119.412,96.6222,
21.1427,24.645,14.8029,119.413,96.6237,119.414,96.6258,
24.6456,14.8033,21.1424,119.413,96.6271,119.415,96.6296,
21.1421,14.8038,24.6467,119.415,96.6316,119.416,96.6334,
21.142,14.8042,24.6476,119.417,96.6351,119.418,96.6371,
24.6482,21.1417,14.8047,119.418,96.6385,119.419,96.6408,
14.805,21.1415,24.6491,119.42,96.6418,119.42,96.6443,
14.8054,24.6498,21.1411,119.421,96.6463,119.422,96.6482,
24.6506,21.1409,14.806,119.422,96.6496,119.423,96.6519,
24.6513,21.1406,14.8064,119.423,96.6534,119.424,96.6557,
24.6522,21.1403,14.807,119.424,96.6578,119.426,96.6595,
14.8072,21.1402,24.6531,119.426,96.6608,119.427,96.663,
24.6537,14.8076,21.1399,119.427,96.6643,119.428,96.667,
14.8081,21.1397,24.6548,119.429,96.6681,119.429,96.6703,
21.1394,24.6554,14.8085,119.43,96.6716,119.431,96.6738,
24.656,14.809,21.1391,119.431,96.675,119.432,96.6771,
24.6567,21.139,14.8094,119.432,96.6781,119.433,96.6805,
14.8097,21.1387,24.6578,119.434,96.6824,119.434,96.6844,
21.1385,24.6585,14.8103,119.435,96.6858,119.436,96.6881,
24.6591,21.1382,14.8106,119.436,96.689,119.437,96.6919,
21.1379,14.8112,24.6602,119.438,96.6937,119.438,96.6957,
21.1376,14.8115,24.6609,119.439,96.6973,119.44,96.6994,
14.812,24.6618,21.1372,119.441,96.7021,119.442,96.705,
14.8126,24.6627,21.1369,119.442,96.7064,119.443,96.7085,
14.813,21.1367,24.6636,119.443,96.71,119.444,96.712,
24.6642,21.1364,14.8136,119.444,96.7136,119.445,96.7157,
14.8138,21.1361,24.6651,119.446,96.7173,119.446,96.7191,
14.8142,21.136,24.6659,119.447,96.7204,119.448,96.7226,
14.8147,24.6666,21.1357,119.448,96.7242,119.449,96.7266,
24.6672,21.1354,14.8151,119.449,96.7276,119.45,96.7301,
24.668,14.8156,21.1351,119.45,96.7314,119.452,96.7337,
21.1349,14.816,24.6689,119.452,96.7349,119.453,96.7374,
24.6696,21.1346,14.8166,119.453,96.7389,119.454,96.7414,
24.6704,21.1343,14.8169,119.454,96.7425,119.455,96.7449,
24.6711,21.134,14.8175,119.455,96.7465,119.457,96.7489,
24.6719,14.8178,21.1337,119.457,96.7501,119.458,96.7521,
14.8181,21.1334,24.6728,119.458,96.754,119.459,96.7559,
14.8186,24.6735,21.1333,119.46,96.7572,119.46,96.7597,
24.6743,21.133,14.819,119.461,96.7609,119.462,96.7634,
21.1328,14.8195,24.6752,119.462,96.7645,119.463,96.7672,
14.8198,24.6759,21.1324,119.464,96.7686,119.464,96.7705,
24.6765,14.8202,21.1321,119.465,96.7721,119.465,96.7743,
14.8207,24.6774,21.1318,119.466,96.7762,119.467,96.7778,
14.8211,24.6785,21.1313,119.468,96.7814,119.469,96.7862,
14.822,24.6798,21.1309,119.47,96.7879,119.471,96.7895,
21.1307,24.6804,14.8226,119.471,96.7909,119.472,96.793,
21.1304,14.8229,24.6813,119.472,96.7949,119.473,96.7968,
21.1301,24.6821,14.8235,119.473,96.7989,119.474,96.8008,
14.8237,21.1298,24.683,119.475,96.8026,119.476,96.8046,
14.8241,21.1295,24.6836,119.476,96.806,119.477,96.8083,
21.1292,24.6843,14.8247,119.477,96.81,119.478,96.8122,
21.1289,14.825,24.6854,119.479,96.8143,119.48,96.8165,
24.686,14.8256,21.1285,119.48,96.8186,119.481,96.8205,
24.6867,14.8259,21.1283,119.481,96.8215,119.482,96.8242,
14.8264,24.6876,21.128,119.483,96.8257,119.484,96.8278,
24.6882,21.1277,14.8268,119.484,96.8291,119.485,96.8315,
24.689,14.8273,21.1274,119.485,96.8328,119.486,96.8354,
14.8276,24.6899,21.1271,119.487,96.8368,119.487,96.8392,
14.8282,24.6906,21.1268,119.488,96.8408,119.489,96.8428,
24.6914,14.8286,21.1265,119.489,96.8446,119.49,96.8466,
14.8289,24.6921,21.1262,119.49,96.8481,119.491,96.8503,
24.6927,14.8294,21.1259,119.491,96.8515,119.492,96.8538,
21.1256,24.6936,14.8298,119.493,96.8557,119.493,96.8576,
14.8301,21.1253,24.6944,119.494,96.8593,119.495,96.8611,
21.1252,24.695,14.8307,119.495,96.8623,119.496,96.8644,
14.8309,24.6957,21.1249,119.496,96.8656,119.497,96.8679,
24.6963,14.8313,21.1246,119.497,96.869,119.498,96.8717,
21.1243,24.6972,14.8319,119.498,96.8734,119.499,96.8757,
24.698,14.8322,21.1237,119.5,96.8782,119.501,96.8809,
21.1235,14.8328,24.6992,119.502,96.8827,119.502,96.8846,
21.1232,14.8331,24.6998,119.503,96.8859,119.504,96.8882,
21.1229,24.7005,14.8337,119.504,96.8899,119.505,96.8918,
14.8339,21.1226,24.7012,119.505,96.8933,119.506,96.8954,
24.702,14.8343,21.1222,119.507,96.8977,119.508,96.9008,
24.7029,21.1219,14.8349,119.508,96.902,119.509,96.9045,
14.8354,21.1216,24.7036,119.509,96.9058,119.51,96.9083,
24.7042,21.1213,14.8358,119.51,96.9092,119.511,96.9115,
24.705,14.8361,21.121,119.511,96.9128,119.512,96.9154,
21.1207,14.8366,24.706,119.513,96.9173,119.514,96.9193,
21.1204,24.7065,14.837,119.514,96.9204,119.515,96.9231,
24.7072,21.1201,14.8375,119.515,96.9242,119.517,96.9282,
21.1196,14.8379,24.7084,119.517,96.9297,119.518,96.9318,
21.1193,24.7089,14.8384,119.518,96.9327,119.519,96.9353,
24.7096,14.8388,21.1189,119.519,96.9372,119.52,96.9391,
24.7104,21.1186,14.8391,119.52,96.9407,119.521,96.9432,
14.8396,21.1183,24.7113,119.522,96.9449,119.522,96.9467,
14.8399,24.7119,21.118,119.523,96.9481,119.524,96.9502,
21.1178,14.8403,24.7126,119.524,96.9512,119.525,96.954,
24.7132,21.1174,14.8409,119.525,96.9555,119.526,96.9575,
24.714,14.8411,21.1171,119.526,96.9588,119.527,96.9612,
24.7147,21.1168,14.8415,119.527,96.9626,119.528,96.9647,
21.1165,24.7155,14.842,119.529,96.9664,119.529,96.9686,
21.1163,14.8423,24.7162,119.53,96.9693,119.531,96.9721,
14.8426,21.1159,24.717,119.531,96.9735,119.532,96.9759,
21.1156,14.843,24.7177,119.533,96.9773,119.533,96.9794,
21.1153,14.8435,24.7183,119.533,96.9807,119.534,96.9831,
14.8438,24.7191,21.1148,119.535,96.9849,119.535,96.9869,
21.1145,14.8442,24.7197,119.536,96.9883,119.536,96.9902,
24.7203,14.8447,21.1142,119.536,96.9918,119.537,96.9939,
24.721,21.1139,14.8451,119.538,96.9955,119.539,96.9976,
14.8453,21.1136,24.7219,119.54,96.9993,119.54,97.0013,
24.7224,21.1133,14.8457,119.54,97.0023,119.541,97.0049,
24.7231,21.113,14.8463,119.541,97.0063,119.542,97.0085,
21.1127,14.8466,24.724,119.543,97.0102,119.543,97.0125,
24.7245,21.1123,14.8471,119.543,97.0139,119.545,97.0165,
21.112,24.7254,14.8475,119.545,97.0181,119.546,97.0198,
14.8477,24.726,21.1117,119.546,97.0211,119.547,97.0239,
14.8481,21.1114,24.7267,119.547,97.0248,119.548,97.0274,
21.1109,24.7275,14.8487,119.548,97.0295,119.549,97.0311,
14.8489,24.7281,21.1105,119.549,97.0331,119.55,97.035,
24.729,14.8493,21.1102,119.551,97.0372,119.552,97.0399,
24.7296,14.8499,21.1099,119.552,97.0409,119.553,97.0435,
14.8502,24.7305,21.1096,119.553,97.0448,119.554,97.0475,
21.1091,14.8507,24.7312,119.555,97.0492,119.555,97.0512,
14.851,21.1088,24.732,119.556,97.0528,119.556,97.0549,
21.1085,14.8514,24.7327,119.557,97.0566,119.558,97.0587,
21.1082,24.7332,14.8519,119.558,97.0596,119.559,97.0623,
14.8522,21.1078,24.7339,119.559,97.0638,119.56,97.0658,
24.7345,14.8525,21.1075,119.56,97.067,119.561,97.0691,
21.1073,14.8529,24.7353,119.561,97.0702,119.562,97.0726,
14.8532,21.1069,24.736,119.563,97.0744,119.563,97.0765,
14.8537,24.7366,21.1064,119.563,97.0784,119.565,97.0816,
21.1061,14.8541,24.7377,119.565,97.083,119.566,97.0854,
14.8546,21.1057,24.7383,119.566,97.087,119.567,97.089,
21.1055,24.7389,14.855,119.567,97.0898,119.568,97.0925,
14.8552,24.7395,21.1051,119.568,97.0934,119.569,97.0965,
21.1046,24.7404,14.8556,119.57,97.0982,119.57,97.1,
14.8561,24.741,21.1043,119.571,97.1016,119.571,97.1036,
24.7416,21.104,14.8565,119.571,97.105,119.572,97.1072,
21.1037,14.8568,24.7423,119.573,97.1086,119.574,97.1111,
14.8571,24.7431,21.1033,119.574,97.1128,119.575,97.1148,
14.8576,21.103,24.744,119.576,97.1169,119.576,97.1204,
21.1025,24.7446,14.8582,119.576,97.1212,119.577,97.1239,
21.1022,14.8585,24.7453,119.578,97.1248,119.579,97.1276,
24.7459,21.1018,14.8589,119.579,97.1288,119.58,97.1314,
24.7465,21.1013,14.8592,119.58,97.1327,119.581,97.1348,
24.7471,21.101,14.8595,119.581,97.1359,119.582,97.1385,
14.86,21.1007,24.748,119.582,97.14,119.583,97.1422,
24.7486,21.1003,14.8604,119.583,97.1441,119.584,97.146,
24.7492,14.8607,21.1,119.584,97.1473,119.585,97.1495,
14.861,21.0997,24.7501,119.586,97.1512,119.586,97.1534,
24.7506,21.0992,14.8615,119.586,97.1549,119.587,97.157,
21.0989,14.8618,24.7513,119.588,97.1584,119.588,97.1606,
24.7519,21.0985,14.8622,119.589,97.1625,119.59,97.1644,
24.7525,14.8625,21.0982,119.59,97.1657,119.591,97.168,
14.8628,21.0979,24.7533,119.591,97.1692,119.592,97.1716,
24.7539,21.0974,14.8634,119.592,97.1735,119.593,97.1755,
21.0971,24.7545,14.8637,119.593,97.1767,119.594,97.1787,
21.0968,14.864,24.7552,119.594,97.1803,119.595,97.1823,
14.8642,24.7557,21.0964,119.595,97.1835,119.596,97.186,
24.7564,14.8646,21.0961,119.596,97.1873,119.597,97.1896,
24.757,14.8651,21.0958,119.597,97.1907,119.598,97.1935,
14.8654,24.7578,21.0952,119.598,97.1956,119.599,97.1975,
21.095,24.7585,14.8658,119.6,97.1987,119.6,97.2013,
21.0947,24.7593,14.8661,119.601,97.2023,119.601,97.205,
24.7599,14.8666,21.0943,119.602,97.2063,119.603,97.209,
24.7605,14.867,21.0937,119.603,97.211,119.604,97.2131,
14.8673,24.7614,21.0934,119.604,97.2149,119.605,97.2184,
14.8678,24.7623,21.0928,119.606,97.2204,119.606,97.2222,
24.7627,21.0925,14.8684,119.606,97.2236,119.608,97.2276,
14.8687,24.7638,21.0919,119.608,97.2292,119.609,97.2313,
14.869,24.7644,21.0916,119.609,97.2324,119.61,97.2348,
21.0913,14.8694,24.7651,119.611,97.2362,119.611,97.2385,
14.8699,21.0908,24.7657,119.611,97.2402,119.612,97.2423,
24.7662,14.8702,21.0904,119.612,97.2437,119.613,97.2457,
21.0902,14.8705,24.7671,119.614,97.247,119.614,97.2494,
21.0899,14.8708,24.7677,119.615,97.2502,119.615,97.253,
21.0894,14.8712,24.7684,119.616,97.2553,119.616,97.257,
14.8715,24.7689,21.0889,119.617,97.2587,119.618,97.2609,
14.872,24.7696,21.0886,119.618,97.2625,119.619,97.2647,
14.8723,21.0883,24.7702,119.619,97.2657,119.62,97.2681,
24.7708,21.0879,14.8727,119.62,97.2697,119.621,97.272,
21.0876,24.7716,14.873,119.621,97.2733,119.622,97.2755,
24.772,14.8733,21.0871,119.622,97.2768,119.623,97.2792,
21.0867,24.7728,14.8738,119.623,97.2812,119.624,97.2831,
24.7732,14.8741,21.0862,119.624,97.2847,119.625,97.2869,
24.7739,21.0859,14.8745,119.625,97.2884,119.626,97.2905,
24.7745,21.0856,14.8748,119.626,97.2916,119.627,97.2942,
14.8751,21.0852,24.7753,119.627,97.2958,119.628,97.298,
21.0849,14.8754,24.776,119.629,97.2994,119.629,97.3017,
24.7765,14.8759,21.0844,119.629,97.3031,119.63,97.3055,
14.8762,21.0838,24.7774,119.631,97.3083,119.632,97.3112,
14.8768,24.7781,21.0834,119.632,97.3129,119.633,97.315,
21.0831,24.7787,14.8772,119.633,97.3163,119.634,97.3189,
24.7793,14.8775,21.0826,119.634,97.3202,119.635,97.3225,
24.7801,21.0822,14.8778,119.635,97.3244,119.636,97.3265,
21.0819,24.7805,14.8781,119.636,97.3272,119.637,97.33,
21.0816,14.8784,24.7814,119.638,97.3311,119.638,97.3337,
24.7819,14.8788,21.0811,119.638,97.3348,119.639,97.3373,
21.0807,14.8791,24.7826,119.64,97.339,119.64,97.341,
24.7831,21.0802,14.8796,119.64,97.3427,119.641,97.3449,
14.8797,21.0799,24.7838,119.642,97.346,119.642,97.3486,
24.7844,21.0795,14.8802,119.642,97.3501,119.643,97.3525,
24.785,14.8806,21.079,119.643,97.3541,119.644,97.3565,
21.0786,14.8809,24.7858,119.645,97.3583,119.645,97.3603,
24.7862,21.0781,14.8814,119.645,97.362,119.647,97.3648,
21.0778,14.8817,24.7871,119.647,97.366,119.647,97.3682,
24.7876,14.882,21.0772,119.648,97.3701,119.649,97.3722,
24.7882,14.8823,21.0769,119.649,97.3732,119.65,97.3765,
21.0765,14.8827,24.7891,119.65,97.378,119.651,97.3802,
14.883,21.076,24.7897,119.651,97.3819,119.652,97.3837,
24.7901,14.8833,21.0757,119.652,97.3847,119.653,97.3873,
21.0753,24.7907,14.8838,119.653,97.3887,119.654,97.391,
24.7912,14.8841,21.0748,119.653,97.3922,119.655,97.3944,
24.7918,14.8844,21.0745,119.654,97.3954,119.656,97.3979,
14.8847,24.7925,21.0741,119.656,97.3996,119.657,97.4017,
21.0738,14.885,24.7931,119.657,97.4028,119.658,97.4053,
14.8854,21.0733,24.7939,119.658,97.4072,119.659,97.4092,
24.7943,21.0729,14.8857,119.659,97.4107,119.66,97.4129,
14.886,24.7949,21.0724,119.66,97.4145,119.66,97.4163,
24.7954,14.8865,21.072,119.66,97.4182,119.662,97.4216,
21.0715,14.8868,24.7964,119.662,97.4231,119.663,97.4254,
14.8872,24.7972,21.0709,119.664,97.4282,119.664,97.4308,
14.8875,24.7979,21.0703,119.665,97.433,119.665,97.4347,
14.888,21.07,24.7985,119.666,97.4364,119.666,97.4385,
21.0697,24.7991,14.8883,119.667,97.4396,119.667,97.4425,
21.0693,14.8887,24.7997,119.668,97.4437,119.668,97.446,
24.8002,14.889,21.0688,119.668,97.4471,119.669,97.4501,
14.8893,24.8009,21.0682,119.67,97.452,119.67,97.4541,
14.8896,24.8015,21.0679,119.671,97.4552,119.671,97.4577,
21.0675,14.8901,24.8021,119.672,97.4592,119.672,97.4611,
24.8026,14.8904,21.067,119.672,97.4627,119.673,97.4649,
14.8907,24.8033,21.0667,119.674,97.4662,119.674,97.469,
24.8038,14.891,21.0661,119.674,97.4703,119.675,97.4727,
21.0658,14.8914,24.8047,119.676,97.4745,119.676,97.4767,
14.8917,21.0652,24.8053,119.677,97.479,119.677,97.4808,
14.892,21.0649,24.8059,119.678,97.4821,119.678,97.4843,
24.8062,21.0645,14.8925,119.678,97.4855,119.679,97.4879,
21.0642,24.8069,14.8928,119.679,97.489,119.68,97.4917,
14.8929,21.0637,24.8075,119.681,97.4926,119.681,97.4954,
24.808,14.8934,21.0631,119.681,97.4969,119.682,97.4993,
24.8086,21.0628,14.8937,119.682,97.5001,119.683,97.5028,
24.8092,21.0624,14.894,119.683,97.504,119.684,97.5062,
21.0621,14.8943,24.8099,119.685,97.5075,119.685,97.5102,
24.8104,14.8946,21.0613,119.685,97.5123,119.686,97.514,
21.0612,24.8108,14.8949,119.686,97.5144,119.687,97.5173,
24.8114,21.0607,14.8952,119.687,97.5183,119.688,97.5212,
24.812,21.0601,14.8956,119.688,97.523,119.689,97.5252,
21.0598,24.8126,14.8959,119.689,97.5262,119.69,97.5287,
24.8132,14.8962,21.0592,119.69,97.5306,119.691,97.5327,
24.8138,14.8965,21.0589,119.691,97.5338,119.692,97.5362,
21.0585,14.8968,24.8144,119.692,97.5376,119.693,97.5396,
24.8149,14.8971,21.058,119.693,97.5411,119.694,97.5435,
21.0576,24.8156,14.8976,119.694,97.5455,119.695,97.5474,
14.8977,21.0571,24.8162,119.695,97.5491,119.696,97.5515,
21.0567,24.8168,14.8982,119.696,97.5532,119.697,97.5561,
21.0562,14.8985,24.8174,119.697,97.557,119.698,97.5595,
24.8179,21.0556,14.8989,119.697,97.5613,119.699,97.5635,
21.0553,14.8992,24.8186,119.699,97.5649,119.7,97.567,
21.0549,24.8192,14.8995,119.7,97.5687,119.7,97.5709,
21.0544,24.8198,14.8998,119.701,97.5725,119.701,97.5747,
21.054,14.9001,24.8204,119.702,97.5764,119.702,97.5788,
24.8209,21.0535,14.9006,119.702,97.5801,119.704,97.5833,
24.8215,14.9007,21.0529,119.704,97.5843,119.705,97.587,
14.901,21.0525,24.8222,119.705,97.5885,119.705,97.5905,
21.0522,14.9015,24.823,119.706,97.5923,119.707,97.5964,
14.9019,24.8236,21.0514,119.707,97.5976,119.708,97.6,
21.051,14.9022,24.8242,119.708,97.6014,119.709,97.6041,
14.9025,24.8246,21.0502,119.709,97.6061,119.71,97.6082,
24.8252,21.0499,14.903,119.71,97.6096,119.711,97.6128,
24.826,14.9033,21.0493,119.711,97.6144,119.712,97.6168,
14.9036,24.8266,21.0487,119.712,97.6189,119.713,97.6205,
21.0484,24.8272,14.9039,119.713,97.6221,119.714,97.6245,
24.8278,14.9043,21.0478,119.714,97.6267,119.715,97.6285,
14.9046,24.8284,21.0475,119.715,97.6299,119.716,97.6324,
21.0471,24.8288,14.9049,119.716,97.6334,119.717,97.6364,
14.9052,24.8294,21.0465,119.717,97.6378,119.717,97.6397,
24.8299,14.9055,21.046,119.717,97.6413,119.718,97.6432,
24.8305,14.9058,21.0457,119.718,97.6445,119.719,97.6469,
14.9061,21.0453,24.8311,119.719,97.6483,119.72,97.6505,
21.0448,14.9064,24.8315,119.72,97.6518,119.721,97.6543,
14.9067,24.8321,21.0442,119.721,97.6562,119.722,97.6579,
14.907,21.0439,24.8327,119.722,97.6594,119.723,97.6621,
24.8332,21.0433,14.9073,119.723,97.6635,119.724,97.6654,
24.8336,21.043,14.9076,119.724,97.6664,119.725,97.6693,
21.0426,24.8342,14.9079,119.725,97.6702,119.726,97.6731,
21.042,24.8348,14.9082,119.726,97.6746,119.726,97.6769,
14.9085,24.8354,21.0415,119.727,97.6785,119.727,97.6805,
21.0411,24.836,14.9088,119.728,97.6823,119.728,97.6846,
24.8365,21.0406,14.9091,119.728,97.6858,119.729,97.6885,
21.0402,14.9094,24.8372,119.73,97.69,119.73,97.6921,
21.0396,14.9097,24.8377,119.73,97.694,119.731,97.6961,
21.0393,14.91,24.8381,119.731,97.6969,119.732,97.6997,
24.8386,21.0387,14.9103,119.732,97.701,119.733,97.7035,
14.9106,24.8393,21.0382,119.733,97.7052,119.734,97.7075,
14.9109,24.8398,21.0375,119.734,97.7099,119.735,97.7128,
21.037,24.8405,14.9114,119.735,97.7143,119.736,97.7168,
21.0366,14.9117,24.8411,119.736,97.7181,119.737,97.7209,
21.0361,14.912,24.8417,119.737,97.722,119.738,97.7241,
21.0357,14.9123,24.8423,119.738,97.7258,119.738,97.728,
14.9124,21.0352,24.8426,119.739,97.7286,119.739,97.7316,
14.9127,21.0346,24.8432,119.74,97.7331,119.74,97.7353,
14.913,24.8437,21.034,119.74,97.7372,119.741,97.739,
24.8441,21.0337,14.9135,119.741,97.7402,119.742,97.7428,
14.9136,21.0333,24.8447,119.742,97.7438,119.743,97.7465,
14.9139,21.0328,24.8453,119.743,97.7477,119.744,97.7502,
14.9142,24.8459,21.0321,119.744,97.7528,119.745,97.756,
24.8463,21.0316,14.9147,119.745,97.7564,119.746,97.7597,
21.0312,24.8471,14.915,119.746,97.7606,119.747,97.7633,
21.0306,24.8477,14.9153,119.747,97.7651,119.748,97.7672,
21.0303,14.9156,24.8481,119.748,97.7679,119.748,97.7708,
14.9157,21.0295,24.8486,119.749,97.7724,119.749,97.7746,
24.849,14.9162,21.0289,119.749,97.7767,119.75,97.7786,
24.8496,14.9165,21.0286,119.75,97.7799,119.751,97.7824,
24.8501,14.9166,21.028,119.751,97.7838,119.752,97.7861,
14.9169,24.8507,21.0276,119.752,97.7876,119.753,97.7899,
21.0273,24.8513,14.9174,119.753,97.791,119.754,97.7936,
21.0267,14.9175,24.8519,119.754,97.7953,119.754,97.7975,
21.0262,24.8522,14.918,119.754,97.7986,119.755,97.8012,
14.9181,24.8528,21.0256,119.756,97.8028,119.756,97.8048,
14.9184,24.8532,21.025,119.756,97.8069,119.757,97.8084,
21.0249,24.8537,14.9187,119.757,97.8091,119.758,97.8121,
14.919,21.0243,24.8543,119.758,97.8136,119.758,97.8156,
21.0238,24.8546,14.9192,119.758,97.8164,119.759,97.8191,
14.9193,24.8552,21.0232,119.76,97.8207,119.76,97.8228,
14.9196,21.0229,24.8558,119.761,97.8239,119.761,97.8266,
24.8562,14.9201,21.0223,119.761,97.8282,119.762,97.8306,
14.9202,24.8567,21.0217,119.762,97.832,119.763,97.8343,
14.9205,24.8573,21.0213,119.763,97.8359,119.763,97.8379,
24.8576,21.0208,14.921,119.763,97.8392,119.764,97.8414,
21.0204,14.9211,24.8582,119.764,97.8428,119.765,97.8451,
14.9214,21.0199,24.8588,119.766,97.8466,119.766,97.8485,
24.8591,14.9217,21.0193,119.766,97.8503,119.767,97.852,
14.922,21.019,24.8597,119.767,97.8535,119.767,97.8561,
24.8601,14.9223,21.0184,119.768,97.8576,119.768,97.86,
14.9226,24.8606,21.0178,119.768,97.8617,119.769,97.8641,
21.0174,24.8612,14.9229,119.769,97.8655,119.77,97.8679,
14.9231,21.017,24.8618,119.771,97.8691,119.771,97.8716,
21.0164,14.9234,24.8624,119.772,97.8736,119.772,97.8757,
21.0159,24.8627,14.9237,119.772,97.8766,119.773,97.8792,
14.924,21.0152,24.8634,119.773,97.8821,119.774,97.8847,
21.0147,24.8639,14.9244,119.774,97.8858,119.774,97.8883,
24.8643,21.0141,14.9246,119.775,97.8896,119.775,97.8921,
14.9247,21.0137,24.8649,119.776,97.8933,119.776,97.8959,
14.925,24.8654,21.0131,119.777,97.8973,119.777,97.8998,
21.0126,24.8658,14.9255,119.777,97.901,119.778,97.9032,
24.8661,21.0122,14.9258,119.777,97.9041,119.778,97.9068,
21.0117,14.9259,24.8669,119.779,97.9081,119.779,97.9106,
21.0111,14.9262,24.8672,119.779,97.9118,119.78,97.9143,
21.0107,24.8678,14.9265,119.78,97.9156,119.781,97.9184,
21.0101,14.9268,24.8684,119.781,97.9201,119.782,97.922,
21.0096,24.8687,14.927,119.782,97.9229,119.782,97.9255,
14.9273,21.009,24.8693,119.783,97.9274,119.783,97.9295,
21.0086,24.8696,14.9276,119.783,97.9305,119.784,97.9333,
21.0081,14.9277,24.8702,119.784,97.9341,119.785,97.9369,
14.928,24.8706,21.0074,119.785,97.9388,119.786,97.9406,
14.9283,21.0071,24.8711,119.786,97.9416,119.786,97.944,
21.0066,24.8714,14.9286,119.786,97.9447,119.787,97.9473,
14.9288,21.006,24.872,119.787,97.9489,119.788,97.9512,
21.0056,14.9291,24.8726,119.788,97.9528,119.789,97.9553,
24.8729,14.9294,21.0048,119.789,97.9571,119.79,97.9593,
14.9295,21.0044,24.8735,119.79,97.9607,119.79,97.9634,
14.9298,21.0038,24.8741,119.791,97.9652,119.791,97.9674,
14.9301,24.8745,21.0032,119.792,97.9693,119.792,97.9716,
21.0027,24.875,14.9306,119.792,97.9729,119.793,97.9753,
21.0023,14.9307,24.8756,119.793,97.9765,119.794,97.979,
21.0017,14.931,24.8759,119.794,97.9802,119.794,97.9829,
24.8763,14.9313,21.0011,119.794,97.9843,119.795,97.9868,
24.8768,14.9316,21.0005,119.795,97.9884,119.796,97.9906,
21,14.9318,24.8774,119.796,97.992,119.797,97.9942,
24.8777,14.9321,20.9994,119.797,97.9957,119.798,97.998,
24.8781,20.999,14.9324,119.797,97.9992,119.798,98.0017,
24.8787,20.9984,14.9327,119.798,98.0036,119.799,98.0052,
24.879,20.9979,14.9328,119.799,98.0065,119.8,98.009,
20.9975,24.8795,14.9331,119.8,98.01,119.8,98.0123,
24.8799,20.997,14.9333,119.8,98.0132,119.801,98.0157,
20.9966,24.8804,14.9336,119.801,98.0166,119.802,98.0196,
24.8808,14.9337,20.9958,119.802,98.0211,119.803,98.0235,
14.934,24.8814,20.9952,119.803,98.0256,119.804,98.0277,
14.9343,20.9948,24.8819,119.804,98.029,119.804,98.0316,
24.8823,20.9942,14.9346,119.804,98.0331,119.805,98.0353,
20.9937,24.8828,14.9349,119.805,98.0366,119.806,98.0391,
20.9931,14.9351,24.8834,119.806,98.0408,119.807,98.0429,
14.9352,20.9927,24.8837,119.807,98.0437,119.807,98.0464,
24.8841,14.9355,20.9921,119.808,98.0478,119.808,98.0501,
14.9358,24.8846,20.9915,119.808,98.0518,119.809,98.0541,
14.9361,20.9909,24.8853,119.81,98.0567,119.81,98.0599,
14.9364,20.9903,24.8858,119.81,98.0608,119.811,98.0637,
20.9897,14.9367,24.8864,119.811,98.0652,119.811,98.0675,
24.8865,20.9889,14.9372,119.811,98.0694,119.813,98.0728,
24.8873,14.9373,20.9882,119.813,98.0746,119.813,98.0767,
20.9877,24.8877,14.9376,119.813,98.0781,119.814,98.0809,
14.9379,20.9871,24.8882,119.814,98.0822,119.815,98.0844,
20.9867,14.9381,24.8888,119.815,98.0858,119.816,98.089,
24.8891,20.9861,14.9384,119.816,98.0895,119.816,98.0926,
20.9855,24.8897,14.9387,119.817,98.094,119.817,98.0966,
20.9849,14.9388,24.8901,119.818,98.0978,119.818,98.1002,
20.9843,14.9391,24.8906,119.818,98.1019,119.819,98.1042,
24.8909,20.9837,14.9394,119.818,98.1056,119.819,98.1079,
14.9397,24.8915,20.9831,119.82,98.1101,119.82,98.1119,
24.8918,20.9826,14.9399,119.82,98.1129,119.821,98.1153,
14.94,24.8922,20.9819,119.821,98.1174,119.822,98.1194,
