Distance host 0(m),Distance host 1(m),Distance host 2(m),Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m)
3.81846,3.81891,4.68606,99.9991,96.3116,100,96.3118,
4.6892,3.8228,3.82325,100.001,96.3135,100,96.3078,
3.8258,4.6931,3.8267,99.9983,96.3075,100,96.3043,
4.69655,3.83,3.83045,99.9991,96.3065,100,96.3003,
4.7006,3.83375,3.8342,99.9991,96.3019,100,96.2964,
4.70464,3.83779,3.83824,99.9991,96.2984,100,96.2923,
3.84124,4.70929,3.84214,100.002,96.2906,100,96.2881,
3.84499,3.84544,4.71364,99.9991,96.2836,100,96.2842,
3.84844,4.71678,3.84934,100.002,96.2829,100,96.2807,
4.71978,3.85233,3.85293,100.001,96.2832,100,96.2769,
3.85548,3.85608,4.72458,100.001,96.2727,100,96.2734,
3.85938,3.85983,4.72863,99.9991,96.2683,100,96.2693,
3.86328,4.73222,3.86432,100.002,96.2675,100,96.2653,
3.86717,3.86762,4.73672,100.001,96.2601,100,96.2614,
3.87077,4.73987,3.87182,100.002,96.2603,100,96.2575,
3.87482,3.87527,4.74452,99.9991,96.2528,100,96.2534,
4.74721,3.87871,3.87931,100.001,96.2554,100,96.2498,
3.88231,4.75186,3.88321,99.9983,96.2478,100,96.2457,
4.75516,3.88651,3.88696,100.001,96.2476,100,96.2418,
4.75891,3.89056,3.89101,100.001,96.2455,100,96.237,
4.76355,3.89475,3.8952,100.001,96.2397,100,96.2332,
3.89805,3.8985,4.7685,99.9991,96.229,100,96.2295,
3.9015,4.77165,3.9024,100.002,96.2283,100,96.2258,
4.77464,3.90555,3.906,100.001,96.2289,100,96.2222,
3.90884,3.90929,4.77989,99.9991,96.2167,100,96.2179,
3.91274,3.91334,4.78394,100.001,96.2129,100,96.214,
3.91664,3.91709,4.78769,100.001,96.2099,100,96.2101,
3.92054,4.79128,3.92144,100.002,96.2089,100,96.2063,
3.92413,4.79503,3.92518,100.002,96.2053,100,96.2024,
4.79818,3.92803,3.92848,99.9991,96.2043,100,96.1988,
3.93163,4.80283,3.93253,100.002,96.1971,100,96.1947,
3.93493,4.80627,3.93598,100.002,96.1938,100,96.1912,
4.80942,3.93897,3.93942,99.9991,96.1934,100,96.1875,
3.94212,4.81377,3.94302,100.002,96.1858,100,96.1839,
4.81722,3.94647,3.94707,100.001,96.1857,100,96.1797,
3.94992,3.95037,4.82216,99.9991,96.1752,100,96.1757,
4.82501,3.95411,3.95456,99.9991,96.178,100,96.1719,
3.95696,4.82906,3.95801,99.9979,96.1709,100,96.1683,
4.8328,3.96161,3.96206,99.9991,96.1701,100,96.1641,
3.96461,3.96506,4.83745,99.9991,96.1595,100,96.1605,
4.84015,3.9688,3.96925,100.001,96.1631,100,96.1568,
3.9721,4.8448,3.97315,100.002,96.1548,100,96.1525,
3.9766,4.84914,3.97765,99.9979,96.1517,100,96.1475,
3.98079,3.98214,4.85529,99.9973,96.1391,100,96.1417,
3.98649,3.98694,4.85994,100.001,96.1375,100,96.1379,
3.99009,3.99054,4.86368,99.9991,96.1336,100,96.1342,
4.86638,3.99384,3.99458,100.001,96.136,100,96.1305,
3.99728,3.99773,4.87103,100.001,96.1266,100,96.1269,
4.87403,4.00148,4.00193,99.9991,96.1288,100,96.1229,
4.87807,4.00523,4.00583,99.9988,96.1243,100,96.119,
4.88182,4.00897,4.00942,100.001,96.1208,100,96.1153,
4.01212,4.88617,4.01302,100.002,96.1131,100,96.1115,
4.88932,4.01632,4.01677,99.9991,96.1136,100,96.1076,
4.89321,4.02007,4.02052,99.9991,96.1096,100,96.1038,
4.02306,4.02366,4.89801,100.001,96.0985,100,96.0998,
4.02696,4.02756,4.90191,100.001,96.0951,100,96.096,
4.03086,4.03131,4.90565,100.001,96.0921,100,96.0923,
4.90835,4.03461,4.03521,100.001,96.0943,100,96.0886,
4.03775,4.0382,4.91285,99.9991,96.0846,100,96.0852,
4.0415,4.9163,4.0424,99.9982,96.0837,100,96.0813,
4.0448,4.91974,4.0457,100.002,96.0801,100,96.0776,
4.92364,4.04945,4.0499,100.001,96.0788,100,96.0734,
4.05259,4.92784,4.05349,100.002,96.0718,100,96.0698,
4.93129,4.05694,4.05739,100.001,96.0715,100,96.0656,
4.93533,4.06144,4.06189,99.9991,96.0698,100,96.0603,
4.06564,4.06624,4.94178,99.9988,96.0553,100,96.0562,
4.06953,4.06998,4.94583,99.9991,96.0509,100,96.0521,
4.07328,4.07373,4.94942,100.001,96.0483,100,96.0484,
4.07718,4.95332,4.07808,99.9982,96.0458,100,96.0442,
4.95632,4.08122,4.08167,99.9991,96.0466,100,96.0405,
4.08482,4.08542,4.96157,100.001,96.0355,100,96.0363,
4.08872,4.08932,4.96576,100.001,96.0306,100,96.0321,
4.09277,4.09322,4.96966,100.001,96.0275,100,96.0283,
4.97251,4.09681,4.09711,100.001,96.0296,100,96.0247,
4.09981,4.10041,4.97715,99.9988,96.0194,100,96.0209,
4.10371,4.98045,4.10476,100.002,96.0199,100,96.0169,
4.10806,4.98495,4.10941,100.003,96.016,100,96.0112,
4.1127,4.9899,4.1136,99.9982,96.0095,100,96.0078,
4.1166,4.11705,4.99424,100.001,96.0029,100,96.0038,
4.12035,4.99754,4.12125,100.002,96.0028,100,96,
4.1238,5.00129,4.12484,100.002,95.9986,100,95.9963,
4.12769,4.12814,5.00608,99.9991,95.9894,100,95.991,
4.13234,4.13279,5.01058,100.001,95.9861,100,95.9873,
5.01343,4.13654,4.13699,100.001,95.9892,100,95.9836,
4.13953,5.01748,4.14043,100.002,95.9822,100,95.98,
4.14313,4.14358,5.02167,99.9991,95.9751,100,95.9763,
4.14688,4.14748,5.02542,100.001,95.9721,100,95.9724,
4.15093,5.03007,4.15273,99.9963,95.968,100,95.9665,
4.15662,4.15707,5.03531,100.001,95.9625,100,95.9625,
4.15977,4.16037,5.03891,99.9988,95.9578,100,95.959,
4.16367,5.04236,4.16472,99.9978,95.9576,100,95.9552,
4.16741,4.16801,5.04671,99.9988,95.9503,100,95.9512,
4.17086,4.17146,5.05045,99.9987,95.9458,100,95.9475,
4.17476,4.17521,5.0545,99.9991,95.9413,100,95.9434,
5.0572,4.17911,4.17971,100.001,95.9461,100,95.9396,
4.1824,5.06155,4.1833,99.9981,95.9385,100,95.936,
4.18585,4.18645,5.06559,99.9987,95.9318,100,95.9323,
4.1896,5.06889,4.1905,100.002,95.9314,100,95.9285,
4.19305,4.1935,5.07309,99.9991,95.9237,100,95.925,
4.19664,5.07639,4.19769,100.002,95.9233,100,95.921,
4.20054,4.20114,5.08088,100.001,95.9159,100,95.9171,
4.20429,4.20474,5.08478,100.001,95.9115,100,95.9133,
5.08718,4.20834,4.20879,99.9991,95.9163,100,95.9096,
4.21178,5.09168,4.21268,99.9981,95.9089,100,95.9055,
5.09542,4.21598,4.21658,100.001,95.9068,100,95.9017,
5.09902,4.21973,4.22018,99.9991,95.904,100,95.8978,
4.22288,4.22333,5.10367,99.9991,95.8936,100,95.8942,
4.22647,4.22707,5.10756,100.001,95.8892,100,95.8904,
4.23037,4.23082,5.11146,100.001,95.8855,100,95.8864,
4.23427,5.11506,4.23517,100.002,95.8845,100,95.8825,
4.23832,4.23877,5.11956,100.001,95.8777,100,95.8784,
5.1224,4.24236,4.24296,99.9987,95.8806,100,95.8745,
4.24566,5.12675,4.24656,100.002,95.8729,100,95.8708,
4.24986,5.13095,4.25091,99.9978,95.8696,100,95.8657,
5.1347,4.2545,4.2548,100.001,95.8685,100,95.8623,
4.2578,5.13964,4.259,100.003,95.859,100,95.8572,
4.26275,5.14429,4.26365,100.002,95.8556,100,95.8531,
4.2665,4.26695,5.14864,100.001,95.8482,100,95.8493,
4.27009,4.27129,5.15328,99.9974,95.8413,100,95.8437,
4.27579,4.27624,5.15823,99.999,95.8385,100,95.8398,
4.27954,5.16153,4.28059,100.002,95.8388,100,95.8359,
4.28358,4.28403,5.16632,100.001,95.8301,100,95.8317,
5.16932,4.28808,4.28853,100.001,95.8338,100,95.8276,
4.29153,4.29198,5.17442,100.001,95.8223,100,95.8236,
4.29513,5.17757,4.29603,100.002,95.8224,100,95.82,
4.29902,4.29962,5.18236,99.9987,95.8137,100,95.8151,
4.30367,4.30412,5.18686,100.001,95.81,100,95.8112,
4.30727,5.19016,4.30832,99.9977,95.8097,100,95.8073,
5.1933,4.31132,4.31177,99.999,95.8095,100,95.8038,
5.1972,4.31506,4.31551,99.999,95.8054,100,95.7998,
4.31836,4.31896,5.202,100.001,95.795,100,95.796,
4.32196,4.32241,5.20575,100.001,95.7907,100,95.7922,
5.20874,4.32645,4.3269,100.001,95.7946,100,95.7882,
4.3296,5.21294,4.3305,99.9981,95.7873,100,95.7845,
4.3332,4.33365,5.21729,100.001,95.7792,100,95.7808,
4.3368,5.22044,4.3377,100.002,95.7794,100,95.7771,
5.22388,4.34114,4.34174,100.001,95.7796,100,95.7729,
4.34444,4.34489,5.22883,100.001,95.7677,100,95.7693,
4.34834,5.23228,4.34909,99.9984,95.7673,100,95.7652,
5.23558,4.35239,4.35284,100.001,95.767,100,95.7616,
4.35523,4.35598,5.24007,100.002,95.7565,100,95.7579,
5.24307,4.35973,4.36018,99.999,95.7597,100,95.754,
4.36303,5.24742,4.36408,100.002,95.7526,100,95.75,
4.36678,5.25176,4.36828,100.003,95.7471,100,95.745,
4.37172,5.25626,4.37262,100.002,95.7438,100,95.7414,
5.25971,4.37622,4.37667,100.001,95.7444,100,95.7372,
5.26391,4.38012,4.38057,100.001,95.7393,100,95.733,
4.38372,4.38416,5.26915,99.999,95.7275,100,95.7288,
4.38731,5.27335,4.38926,99.9957,95.7244,100,95.7232,
4.39301,5.27815,4.39406,100.002,95.7222,100,95.7193,
4.39661,5.28189,4.39751,99.998,95.7179,100,95.7157,
4.4002,5.28534,4.40125,100.002,95.7158,100,95.7119,
4.4038,5.28924,4.40485,99.9977,95.711,100,95.7082,
4.4077,5.29329,4.4086,99.998,95.7064,100,95.7043,
4.411,5.29688,4.41205,100.002,95.7023,100,95.7006,
5.30018,4.41549,4.41594,99.999,95.7033,100,95.6967,
4.41849,4.41894,5.30483,100.001,95.6919,100,95.6931,
4.42209,4.42344,5.30932,99.997,95.686,100,95.6878,
4.42778,4.42838,5.31442,100.001,95.6824,100,95.6835,
5.31727,4.43228,4.43273,99.999,95.6869,100,95.6795,
5.32162,4.43618,4.43663,100.001,95.681,100,95.6753,
5.32536,4.44008,4.44053,99.999,95.6784,100,95.6715,
4.44307,5.33031,4.44472,100.004,95.668,100,95.6665,
5.33421,4.44847,4.44892,100.001,95.6686,100,95.6628,
4.45162,5.3384,4.45252,99.998,95.6612,100,95.6591,
4.45552,4.45597,5.3429,100.001,95.6535,100,95.6551,
4.45911,5.34605,4.46001,99.998,95.6537,100,95.6513,
5.3492,4.46316,4.46361,99.999,95.6539,100,95.6477,
5.35294,4.46661,4.46721,100.001,95.6496,100,95.644,
5.35654,4.47036,4.4708,100.001,95.6468,100,95.6403,
5.36089,4.4744,4.475,100.001,95.6419,100,95.6362,
4.4777,4.47815,5.36554,100.001,95.6314,100,95.6324,
5.36838,4.48235,4.4831,100.002,95.6376,100,95.6268,
4.48654,5.37423,4.48744,99.998,95.6254,100,95.6234,
5.37723,4.49044,4.49089,99.999,95.6258,100,95.6196,
4.49359,5.38142,4.49449,100.002,95.6183,100,95.6162,
4.49749,5.38547,4.49884,100.003,95.6151,100,95.6109,
4.50228,5.39012,4.50318,100.002,95.6106,100,95.6072,
4.50603,5.39402,4.50708,100.002,95.6068,100,95.6033,
4.50993,4.51053,5.39866,99.9986,95.5983,100,95.5992,
4.51427,4.51472,5.40331,100.001,95.5925,100,95.594,
4.51862,5.40721,4.51967,99.9976,95.5924,100,95.5903,
4.52237,4.52282,5.41125,100.001,95.5861,100,95.5867,
4.52627,5.415,4.52717,100.002,95.5845,100,95.5825,
4.52986,5.4186,4.53076,100.002,95.5813,100,95.5788,
4.53376,5.4228,4.53481,100.002,95.5765,100,95.5746,
4.53736,5.42639,4.53841,99.9976,95.5733,100,95.5711,
5.42999,4.54171,4.54231,100.001,95.5725,100,95.5672,
4.5453,5.43449,4.54635,99.9976,95.5654,100,95.5629,
4.5492,5.43839,4.55025,99.9976,95.562,100,95.559,
4.55295,4.5534,5.44273,100.001,95.554,100,95.5553,
5.44543,4.55685,4.55744,99.9986,95.5574,100,95.5517,
5.44888,4.56044,4.56089,99.999,95.5547,100,95.5483,
5.45248,4.56374,4.56434,99.9986,95.5505,100,95.5445,
5.45622,4.56749,4.56794,100.001,95.5468,100,95.5407,
4.57079,5.46072,4.57198,99.9973,95.5391,100,95.5366,
5.46447,4.57588,4.57633,100.001,95.5402,100,95.5312,
5.46956,4.58068,4.58113,100.001,95.5343,100,95.5272,
4.58413,4.58458,5.47466,100.001,95.5222,100,95.5233,
4.58817,5.47841,4.58922,99.9976,95.5216,100,95.519,
4.59207,4.59252,5.48275,99.999,95.5143,100,95.5152,
4.59567,4.59627,5.4865,100.001,95.5106,100,95.5114,
4.59942,5.48995,4.60047,100.002,95.51,100,95.5074,
4.60331,5.49385,4.60421,100.002,95.5061,100,95.5036,
4.60676,4.60736,5.49789,100.001,95.4991,100,95.4999,
4.61081,5.50149,4.61156,99.9983,95.4983,100,95.4961,
5.50449,4.61456,4.61501,99.999,95.4984,100,95.4927,
4.61755,4.618,5.50899,100.001,95.4875,100,95.4889,
4.6213,5.51213,4.62205,99.9983,95.4881,100,95.4854,
4.6246,4.62505,5.51618,99.999,95.4804,100,95.4817,
4.62835,4.62895,5.52008,99.9986,95.4765,100,95.478,
4.63209,5.52323,4.63299,99.9979,95.4772,100,95.4742,
4.63554,4.63614,5.52742,99.9986,95.4693,100,95.4705,
4.63914,5.53042,4.64019,99.9976,95.4705,100,95.4668,
4.64304,4.64364,5.53507,100.001,95.4618,100,95.4629,
5.53777,4.64708,4.64768,99.9986,95.4657,100,95.4591,
4.65083,4.65143,5.54301,100.001,95.454,100,95.4548,
5.54586,4.65503,4.65563,100.001,95.4578,100,95.451,
4.65848,5.55021,4.65937,100.002,95.4504,100,95.4471,
4.66222,5.5544,4.66327,100.002,95.4449,100,95.4432,
4.66582,4.66627,5.55845,99.999,95.4378,100,95.4395,
4.66987,4.67047,5.56265,100.001,95.4337,100,95.4352,
5.5655,4.67406,4.67451,100.001,95.4371,100,95.4317,
4.67721,4.67766,5.57014,99.9989,95.426,100,95.4279,
4.68111,4.68156,5.57404,99.9989,95.4225,100,95.4239,
4.68471,5.57749,4.68576,99.9975,95.4215,100,95.42,
5.58094,4.68935,4.6898,99.9989,95.4226,100,95.4159,
4.6928,4.69325,5.58603,99.9989,95.4104,100,95.412,
4.6967,5.58948,4.69775,99.9975,95.4108,100,95.4078,
4.70075,4.7012,5.59428,100.001,95.4016,100,95.4036,
4.70479,5.59787,4.70584,99.9975,95.4019,100,95.3996,
5.60132,4.70899,4.70944,99.9989,95.4009,100,95.3958,
4.71214,4.71259,5.60567,100.001,95.3914,100,95.3923,
4.71604,5.60927,4.71693,99.9979,95.3907,100,95.3883,
5.61271,4.72038,4.72083,99.9989,95.3908,100,95.3843,
4.72353,5.61766,4.72533,100.004,95.3811,100,95.3786,
5.62291,4.73072,4.73117,100.001,95.3824,100,95.373,
4.73447,5.62875,4.73612,100.004,95.3701,100,95.3681,
5.63265,4.73987,4.74032,100.001,95.3709,100,95.3642,
4.74302,5.63685,4.74392,100.002,95.3632,100,95.3606,
4.74691,4.74736,5.64149,100.001,95.3544,100,95.3564,
4.75066,5.64539,4.75261,100.005,95.3538,100,95.3508,
4.75636,4.75696,5.65124,99.9986,95.3446,100,95.3467,
4.7604,4.76085,5.65528,100.001,95.3407,100,95.3427,
4.7646,4.76535,5.65963,99.9982,95.3368,100,95.3376,
5.66308,4.76955,4.77,100.001,95.3401,100,95.334,
5.66713,4.77345,4.7739,99.9989,95.3358,100,95.3299,
4.77689,5.67147,4.77779,99.9979,95.3287,100,95.3259,
4.78034,4.78094,5.67567,100.001,95.3206,100,95.3224,
4.78424,5.67912,4.78529,99.9975,95.3208,100,95.3184,
5.68272,4.78873,4.78918,100.001,95.3204,100,95.3143,
4.79218,4.79263,5.68766,100.001,95.3088,100,95.3103,
4.79563,4.79608,5.69126,99.9989,95.3049,100,95.3067,
4.79923,5.69441,4.80028,99.9975,95.3057,100,95.3029,
5.69771,4.80327,4.80387,100.001,95.3052,100,95.2992,
4.80672,5.70205,4.80762,99.9978,95.2978,100,95.2955,
4.81017,5.7055,4.81107,99.9978,95.2947,100,95.292,
4.81362,4.81407,5.70955,100.001,95.2871,100,95.2883,
4.81722,4.81781,5.71314,99.9986,95.2842,100,95.2847,
4.82126,4.82171,5.71734,100.001,95.2794,100,95.2806,
5.72004,4.82516,4.82561,99.9989,95.2827,100,95.2772,
4.82846,5.72424,4.82936,100.002,95.2757,100,95.2732,
4.83205,5.72798,4.83295,100.002,95.2716,100,95.2695,
5.73128,4.83625,4.8367,99.9989,95.272,100,95.266,
4.8388,4.8394,5.73548,99.9985,95.2606,100,95.2626,
4.843,4.84345,5.73983,100.001,95.2556,100,95.2575,
4.84809,4.84899,5.74522,99.9978,95.2504,100,95.2518,
5.74912,4.85379,4.85424,100.001,95.2545,100,95.2477,
4.85709,4.85769,5.75422,99.9985,95.2416,100,95.2437,
4.86098,4.86158,5.75811,100.001,95.2381,100,95.2398,
4.86488,5.76156,4.86593,100.003,95.2383,100,95.2359,
5.76516,4.86953,4.86998,99.9989,95.2387,100,95.2316,
4.87298,4.87343,5.77041,99.9989,95.2253,100,95.2276,
4.87657,5.7734,4.87762,100.003,95.227,100,95.2238,
4.88062,5.7776,4.88152,100.002,95.2221,100,95.2198,
4.88437,5.7815,4.88542,99.9974,95.2182,100,95.2159,
5.78465,4.88842,4.88902,100.001,95.2187,100,95.2123,
4.89156,4.89201,5.78929,100.001,95.2068,100,95.2088,
4.89516,5.79244,4.89621,100.003,95.2077,100,95.2049,
4.89906,4.89951,5.79709,100.001,95.1984,100,95.2008,
4.90326,5.80068,4.90415,99.9978,95.1992,100,95.1968,
4.907,4.90745,5.80488,99.9989,95.1921,100,95.1931,
4.9106,5.80833,4.91165,100.003,95.1912,100,95.1891,
5.81193,4.9151,4.9157,100.001,95.1913,100,95.185,
4.91825,5.81597,4.91929,99.9974,95.1844,100,95.1813,
4.92244,4.92289,5.82062,100.001,95.1765,100,95.1776,
5.82347,4.92649,4.92694,99.9989,95.1799,100,95.1735,
4.92994,5.82797,4.93099,100.003,95.1721,100,95.1693,
4.93428,5.83231,4.93518,99.9978,95.1679,100,95.1651,
5.83591,4.93878,4.93938,99.9985,95.1683,100,95.1609,
4.94193,5.84026,4.94283,99.9978,95.1593,100,95.1573,
4.94583,4.94628,5.8446,100.001,95.152,100,95.1535,
4.94927,4.94972,5.8482,100.001,95.148,100,95.1497,
4.95287,5.8515,4.95377,100.002,95.1477,100,95.1462,
5.85465,4.95707,4.95767,99.9985,95.1493,100,95.1423,
4.96022,4.96067,5.85914,99.9989,95.1382,100,95.1388,
5.86229,4.96441,4.96486,100.001,95.1406,100,95.1347,
5.86619,4.96831,4.96876,100.001,95.1371,100,95.1307,
4.97176,5.87069,4.97266,99.9978,95.1289,100,95.1269,
4.97521,5.87428,4.97626,100.003,95.1253,100,95.1231,
5.87758,4.97955,4.98,100.001,95.1261,100,95.1193,
5.88133,4.9833,4.98375,100.001,95.1227,100,95.1155,
5.88553,4.9878,4.9884,100.001,95.1208,100,95.1101,
5.89077,4.99244,4.99319,99.9981,95.1135,100,95.1058,
4.99634,4.99679,5.89632,100.001,95.0996,100,95.1017,
4.99979,5.00024,5.89992,100.001,95.0956,100,95.0982,
5.00339,5.90306,5.00444,99.9974,95.0965,100,95.0943,
5.00743,5.00788,5.90741,99.9989,95.0896,100,95.0906,
5.01073,5.91041,5.01193,99.997,95.0903,100,95.0868,
5.01463,5.91446,5.01553,100.002,95.0851,100,95.083,
5.01868,5.01913,5.9191,99.9989,95.0768,100,95.0788,
5.02242,5.92225,5.02347,100.003,95.0785,100,95.0749,
5.92585,5.02677,5.02737,100.002,95.0779,100,95.071,
5.93004,5.03082,5.03127,100.001,95.073,100,95.067,
5.03426,5.93439,5.03516,100.002,95.0657,100,95.0632,
5.03771,5.93799,5.03861,100.002,95.0617,100,95.0597,
5.04146,5.04206,5.94249,100.002,95.0531,100,95.0547,
5.04626,5.04671,5.94728,100.001,95.0484,100,95.0508,
5.0503,5.95088,5.0512,99.9977,95.0486,100,95.0466,
5.05405,5.95463,5.05495,99.9977,95.0452,100,95.043,
5.05765,5.95838,5.0587,100.003,95.0414,100,95.0391,
5.06125,5.06185,5.96257,100.002,95.0335,100,95.0354,
5.06484,5.06544,5.96617,100.002,95.0302,100,95.0319,
5.06844,5.96977,5.07009,100.004,95.0297,100,95.0268,
5.97396,5.07399,5.07444,99.9989,95.0297,100,95.0231,
5.07699,5.07743,5.97846,99.9989,95.018,100,95.0194,
5.08073,5.08133,5.98236,100.002,95.0141,100,95.0155,
5.98491,5.08478,5.08523,99.9989,95.0191,100,95.0121,
5.08808,5.9894,5.08913,99.9973,95.0105,100,95.0079,
5.09183,5.09242,5.99375,100.002,95.0023,100,95.0041,
5.9969,5.09647,5.09692,99.9989,95.0068,100,95.0001,
5.09902,5.09857,5.9999,100.001,94.9995,100.004,95,
5.09797,5.9999,5.09992,100.005,95.0002,100.008,95,
5.09722,5.9999,5.10082,100.009,95.0006,100.012,95,
5.9999,5.10142,5.09617,100.013,94.9995,100.017,95,
5.9999,5.09527,5.10262,100.019,95.0002,100.021,95,
5.09467,5.9999,5.10337,100.022,95.0006,100.025,95,
5.10397,5.9999,5.09377,100.026,94.9999,100.028,95,
5.09317,5.9999,5.10487,100.03,95.0006,100.032,95,
5.9999,5.10547,5.09227,100.034,94.9999,100.036,95,
5.09183,5.10636,5.9999,100.037,95.001,100.04,95,
5.10711,5.09078,5.9999,100.042,95.0003,100.044,95,
5.9999,5.09018,5.10801,100.045,95.001,100.048,95,
6.00005,5.10861,5.08943,100.049,94.9998,100.051,95,
5.08883,6.0002,5.10951,100.053,94.9996,100.055,95,
5.11011,5.08808,6.0002,100.056,94.9993,100.059,95,
6.0002,5.11116,5.08733,100.061,95,100.063,95,
5.11191,5.08643,6.0002,100.065,94.9997,100.069,95,
5.11311,6.0002,5.08553,100.07,95.0004,100.073,95,
5.11386,6.0002,5.08478,100.074,95.0005,100.077,95,
6.0005,5.08418,5.11491,100.078,94.9998,100.08,95,
5.08358,6.0005,5.11551,100.081,94.9998,100.084,95,
5.11626,6.0005,5.08253,100.086,94.9991,100.09,95,
5.11746,6.0005,5.08163,100.091,94.9999,100.093,95,
5.08118,5.11851,6.00065,100.095,95.0005,100.099,95,
5.11941,5.08013,6.0008,100.1,94.9992,100.103,95,
6.0008,5.07938,5.12031,100.104,94.9996,100.106,95,
6.0008,5.12135,5.07848,100.109,95,100.114,95,
6.00095,5.07758,5.12285,100.115,95.0007,100.118,95,
6.0011,5.07699,5.1236,100.119,95.0002,100.121,95,
5.07624,6.0011,5.1245,100.123,95.0006,100.125,95,
6.0011,5.07549,5.1254,100.127,95.001,100.129,95,
6.0014,5.07489,5.126,100.13,94.9992,100.133,95,
5.12675,6.0014,5.07429,100.134,94.9996,100.136,95,
5.12765,6.0014,5.07354,100.138,95,100.14,95,
6.0014,5.07309,5.1287,100.142,95.0016,100.144,95,
5.07234,5.12945,6.0017,100.146,94.9998,100.148,95,
6.0017,5.07159,5.1305,100.15,95.0006,100.152,95,
5.07114,5.13125,6.00185,100.153,95.0005,100.156,95,
5.07039,6.00199,5.1323,100.158,95.0004,100.16,95,
5.06994,6.00199,5.1329,100.161,95.0008,100.163,95,
5.1335,5.06919,6.00214,100.164,94.9995,100.167,95,
6.00229,5.13455,5.06844,100.169,94.9994,100.17,95,
6.00229,5.06799,5.13559,100.172,95.0009,100.174,95,
6.00229,5.13634,5.06724,100.176,95.001,100.178,95,
6.00259,5.06679,5.13724,100.18,95.0003,100.182,95,
6.00259,5.13814,5.06589,100.184,95.0004,100.186,95,
6.00289,5.13889,5.06529,100.188,94.999,100.19,95,
5.06484,6.00289,5.14009,100.192,95.0009,100.194,95,
5.14054,6.00304,5.06409,100.195,94.9993,100.198,95,
5.06364,5.14174,6.00319,100.199,95.0003,100.202,95,
5.14264,6.00334,5.06275,100.204,94.9995,100.208,95,
6.00349,5.062,5.14399,100.209,95.0001,100.211,95,
6.00349,5.0614,5.14489,100.213,95.0009,100.215,95,
6.00379,5.14564,5.0608,100.216,94.9995,100.219,95,
6.00379,5.0602,5.14684,100.221,95.0011,100.223,95,
6.00409,5.0596,5.14789,100.225,95.0005,100.227,95,
5.14849,6.00424,5.05885,100.229,94.9992,100.231,95,
6.00439,5.14954,5.05825,100.233,94.9995,100.235,95,
6.00439,5.15043,5.05765,100.237,95.0003,100.239,95,
6.00469,5.15133,5.0572,100.24,94.9997,100.243,95,
6.00469,5.15238,5.0566,100.244,95.0009,100.247,95,
5.05615,6.00499,5.15358,100.249,95.001,100.251,95,
5.15418,5.0554,6.00514,100.252,94.9998,100.255,95,
5.15508,5.05495,6.00529,100.256,95.0001,100.258,95,
5.05435,6.00544,5.15628,100.26,95.0008,100.262,95,
5.05375,6.00559,5.15718,100.264,95.0007,100.266,95,
6.00589,5.0533,5.15808,100.267,95,100.27,95,
5.15883,5.0527,6.00604,100.271,94.9996,100.274,95,
5.05225,6.00619,5.15988,100.275,95.0002,100.277,95,
5.16063,5.0515,6.00634,100.279,94.9994,100.281,95,
5.16168,6.00649,5.0509,100.283,94.9997,100.286,95,
5.16273,5.0503,6.00679,100.287,94.9991,100.29,95,
6.00679,5.16393,5.0497,100.292,95.0006,100.293,95,
5.0494,6.00709,5.16497,100.295,95.0008,100.297,95,
5.0488,6.00739,5.16587,100.299,94.9998,100.301,95,
6.00739,5.16692,5.04821,100.303,95.001,100.305,95,
6.00769,5.16782,5.04761,100.307,95,100.309,95,
6.00799,5.04701,5.16887,100.311,94.9994,100.313,95,
5.16977,6.00814,5.04641,100.315,94.9993,100.317,95,
5.04611,6.00829,5.17097,100.319,95.0008,100.321,95,
6.00859,5.17172,5.04551,100.322,94.9994,100.324,95,
5.04506,6.00874,5.17277,100.326,95.0001,100.328,95,
6.00889,5.17367,5.04446,100.33,95,100.333,95,
5.04416,6.00919,5.17487,100.334,95.0005,100.336,95,
5.04356,6.00934,5.17577,100.338,95.0004,100.34,95,
5.04311,5.17667,6.00964,100.341,94.9998,100.344,95,
6.00979,5.17772,5.04251,100.345,95.0001,100.348,95,
5.17861,6.01009,5.04191,100.349,94.9991,100.352,95,
5.04146,5.17981,6.01024,100.354,95.0002,100.356,95,
5.18056,6.01039,5.04101,100.357,95.0001,100.359,95,
6.01069,5.18176,5.04041,100.361,94.9999,100.363,95,
5.04011,5.18311,6.01114,100.365,94.9999,100.369,95,
5.18416,6.01129,5.03921,100.37,94.9995,100.373,95,
5.18521,5.03876,6.01159,100.374,94.9993,100.377,95,
5.03846,5.18626,6.01174,100.378,95.0003,100.381,95,
6.01189,5.18761,5.03756,100.384,95.0007,100.387,95,
6.01234,5.03711,5.18911,100.389,95.0007,100.391,95,
6.01249,5.03666,5.19016,100.392,95.0014,100.394,95,
5.19091,5.03621,6.01294,100.396,94.9995,100.398,95,
6.01309,5.19211,5.03561,100.4,95.0002,100.402,95,
6.01339,5.03531,5.19315,100.404,95.0004,100.406,95,
5.03486,5.19405,6.01369,100.407,94.9998,100.409,95,
5.03456,6.01384,5.19525,100.411,95.0013,100.413,95,
5.196,6.01414,5.03382,100.415,94.9995,100.417,95,
6.01429,5.1972,5.03352,100.419,95.001,100.421,95,
6.01459,5.19825,5.03307,100.423,95.0008,100.425,95,
5.19915,6.01504,5.03262,100.426,94.9993,100.429,95,
